candidate_count,effect_rho_input,planning_permutations,observed_aggregate_rho,permutation_p,permutation_pass,all_lofo_positive,selected_effective_rank,selected_condition_number,cross_block_A0_q90_minus_q10,cross_block_row_diversity
16,0.2819091742016503,999,0.27386596282261333,0.001001001001001001,True,True,5.013380778397432,8.975714267974011,0.9738949791914754,2.7935336225593534
16,0.2819091742016503,999,0.2870271886955287,0.001001001001001001,True,True,5.996325954392792,5.19918628119451,1.0081816140871478,2.752616485158177
16,0.2819091742016503,999,0.27238120365792134,0.001001001001001001,True,True,5.893837151827522,4.084327448409367,0.9549066799332624,2.7957523522382752
16,0.2819091742016503,999,0.2841644151243224,0.001001001001001001,True,True,5.943009336641779,11.994734076196186,0.889009667957572,2.6995672797529897
16,0.2819091742016503,999,0.28240010553632694,0.001001001001001001,True,True,5.637079603508104,4.30945514026509,0.9102314341364608,2.5686806679645233
16,0.2819091742016503,999,0.2912482389632466,0.001001001001001001,True,True,5.550021071675178,10.180284454082758,0.9649930268829707,2.7055880840374478
16,0.2819091742016503,999,0.2852822140071277,0.001001001001001001,True,True,5.569644153663067,6.0810929389054635,0.9824590041900678,2.712612427719523
16,0.2819091742016503,999,0.28545441545664096,0.001001001001001001,True,True,5.709188911029599,8.530421870312837,0.8995891950035566,2.542959369505292
16,0.2819091742016503,999,0.30301453239250253,0.001001001001001001,True,True,5.629729151485495,4.937560859887101,0.9070129597424176,2.670870009518531
16,0.2819091742016503,999,0.27994658733987027,0.001001001001001001,True,True,5.293004329045961,7.394145446724313,0.9078141190330634,2.6141234500408665
16,0.2819091742016503,999,0.2808770793828542,0.001001001001001001,True,True,5.473153193034869,7.466005358459259,0.9730663887024564,2.7527605985187367
16,0.2819091742016503,999,0.28275618993719176,0.001001001001001001,True,True,5.239261028075267,16.29406388727115,0.9118791444969112,2.392739741975227
16,0.2819091742016503,999,0.2962865915492391,0.001001001001001001,True,True,6.079780833719279,7.870561666451282,0.8908778001377888,2.5230833168698443
16,0.2819091742016503,999,0.2573924269629203,0.001001001001001001,True,True,5.767293545338118,9.18810293472471,0.9680889233895241,2.685978312249556
16,0.2819091742016503,999,0.27042737177285925,0.001001001001001001,True,True,5.351534601460584,6.503935973106474,0.8495305335052311,2.5233349995810577
16,0.2819091742016503,999,0.27261523650509606,0.001001001001001001,True,True,5.745768221123215,8.662763852883808,0.9434517059664022,2.575692234312932
16,0.2819091742016503,999,0.2755414527155967,0.001001001001001001,True,True,6.765385031209616,3.4402700394430865,0.9289791312037323,2.73901153114174
16,0.2819091742016503,999,0.2715058966408633,0.001001001001001001,True,True,6.124598815013929,9.046635780149435,0.915989074385777,2.6376667886053733
16,0.2819091742016503,999,0.29242404254483534,0.001001001001001001,True,True,4.642277337547362,21.7040694711499,0.9358484669658808,2.726463959019265
16,0.2819091742016503,999,0.2908077657818601,0.001001001001001001,True,True,5.428824685028506,14.216007895340725,0.9110316065430935,2.6520322404638397
16,0.2819091742016503,999,0.28298196517099805,0.001001001001001001,True,True,5.078984988189514,7.55252007625207,0.9309900193771121,2.5869404201566146
16,0.2819091742016503,999,0.2879200179653442,0.001001001001001001,True,True,4.741115848383464,14.13170366692179,0.9510632752863712,2.6757327315743162
16,0.2819091742016503,999,0.2658029068813109,0.001001001001001001,True,True,6.030414530010971,4.889265669262261,0.893964894048365,2.578994618559742
16,0.2819091742016503,999,0.2865178349343369,0.001001001001001001,True,True,5.6778249964239675,4.2324228459825655,0.9024463481884776,2.5257030851748348
16,0.2819091742016503,999,0.26400878932310734,0.001001001001001001,True,True,5.967795887694418,4.194064576326915,0.857450097030068,2.5089486864462733
16,0.2819091742016503,999,0.28354247585403364,0.001001001001001001,True,True,5.158628633034628,10.461061697233163,0.9397218202551738,2.686203565218794
16,0.2819091742016503,999,0.2786481279889791,0.001001001001001001,True,True,6.5341140303855365,3.343285756507253,0.9037975791113516,2.6664431954196424
16,0.2819091742016503,999,0.27354935384175394,0.001001001001001001,True,True,5.791026590113476,5.643708334830667,0.9658220893919676,2.689814172113079
16,0.2819091742016503,999,0.2798049994813816,0.001001001001001001,True,True,6.062318693681494,3.6185431667940846,0.8956263295340998,2.6196029725240106
16,0.2819091742016503,999,0.2980080018287592,0.001001001001001001,True,True,5.209009275143214,13.299793600828519,0.955036011475564,2.7521813393327714
16,0.2819091742016503,999,0.27535092339250955,0.001001001001001001,True,True,5.4833154639497526,6.981512310821979,0.9773397419159352,2.8716769169314995
16,0.2819091742016503,999,0.2984647888316786,0.001001001001001001,True,True,6.093798410282878,4.813161469898374,0.9622127631592072,2.5678694228758143
16,0.2819091742016503,999,0.2794978565451153,0.001001001001001001,True,True,5.837357296997594,8.046850830789971,0.9692747686167695,2.612513450672611
16,0.2819091742016503,999,0.27786929406468935,0.001001001001001001,True,True,5.30222964707212,10.219722971853088,0.9398466257026548,2.6540566459435513
16,0.2819091742016503,999,0.2895387115907688,0.001001001001001001,True,True,5.180216006790142,6.911227297258028,0.9880807259507707,2.815919891564494
16,0.2819091742016503,999,0.28240896736530774,0.001001001001001001,True,True,5.846334264472843,19.783117549326782,0.9618973374208817,2.7059340003111534
