candidate_count,scenario,p_safe,replicates,reserve_probability,reserve_ci95_low,reserve_ci95_high,selected_gate_probability_given_reserve,unconditional_selected_qualification_probability,unconditional_selected_ci95_low,unconditional_selected_ci95_high,candidate_and_selected_joint_probability,candidate_gate_and_reserve_probability,inference_aligned_selected_probability_given_reserve,unconditional_inference_aligned_qualification_probability,candidate_and_inference_aligned_joint_probability,selected_pass_given_full_candidate_failure,selected_pass_given_candidate_condition_failure,selected_rank_pass_given_reserve,selected_effective_rank_pass_given_reserve,selected_condition_pass_given_reserve,selected_pair_cosine_pass_given_reserve,selected_cross_block_spread_pass_given_reserve
32,MODERATE_AXIS4,0.8,20000,1.0,0.9998079639438954,0.9999999999999999,0.72585,0.72585,0.7196247618495445,0.731988495463913,0.717,0.98475,0.97495,0.97495,0.96085,0.580327868852459,0.5787545787545788,1.0,0.9751,0.7331,0.99975,1.0
32,MODERATE_AXIS4,0.85,20000,1.0,0.9998079639438954,0.9999999999999999,0.7259,0.7259,0.7196751030240216,0.7320381350858303,0.71685,0.98475,0.9757,0.9757,0.96175,0.5934426229508196,0.5860805860805861,1.0,0.9759,0.7325,0.99975,1.0
32,MODERATE_AXIS4,0.9,20000,1.0,0.9998079639438954,0.9999999999999999,0.72595,0.72595,0.7197254442960599,0.7320877746101864,0.7169,0.98475,0.97605,0.97605,0.9619,0.5934426229508196,0.5897435897435898,1.0,0.97625,0.73255,0.99975,1.0
32,ADVERSARIAL_AXIS4_TOP10,NA,20000,1.0,1.0,1.0,0.6914,0.6914,0.6849620472381682,0.6977644413595548,0.6827,0.98475,0.95065,0.95065,0.93745,0.5704918032786885,0.5641025641025641,1.0,0.9509,0.70615,0.9997,1.0
36,INDEPENDENT,0.6,20000,0.99995,0.9997168094297738,0.9999911737177268,0.7254362718135907,0.7254,0.7191716956667678,0.7315417344791404,0.72235,0.99455,0.975298764938247,0.97525,0.9703,0.5648148148148148,0.5483870967741935,1.0,0.9754487724386219,0.7325866293314666,0.999849992499625,1.0
36,INDEPENDENT,0.65,20000,1.0,0.9998079639438954,0.9999999999999999,0.72085,0.72085,0.7145911342697816,0.7270240434042369,0.71795,0.9946,0.975,0.975,0.9701,0.5370370370370371,0.4838709677419355,1.0,0.97515,0.7278,0.99985,1.0
36,INDEPENDENT,0.7,20000,1.0,0.9998079639438954,0.9999999999999999,0.71835,0.71835,0.7120746812058433,0.7245414566484559,0.71515,0.9946,0.97405,0.97405,0.96905,0.5925925925925926,0.532258064516129,1.0,0.9742,0.7256,0.99985,1.0
36,INDEPENDENT,0.75,20000,1.0,0.9998079639438954,0.9999999999999999,0.7242,0.7242,0.7179635577153844,0.7303503333170582,0.72065,0.9946,0.9763,0.9763,0.97125,0.6574074074074074,0.6451612903225806,1.0,0.97645,0.7309,0.99985,1.0
36,INDEPENDENT,0.775,20000,1.0,0.9998079639438954,0.9999999999999999,0.72405,0.72405,0.7178125444046557,0.7302014042386038,0.72055,0.9946,0.97605,0.97605,0.971,0.6481481481481481,0.6774193548387096,1.0,0.9762,0.73075,0.99985,1.0
36,INDEPENDENT,0.8,20000,1.0,0.9998079639438954,0.9999999999999999,0.7237,0.7237,0.717460183405526,0.7298538996629728,0.72035,0.9946,0.97565,0.97565,0.9706,0.6203703703703703,0.6290322580645161,1.0,0.97585,0.7302,0.9998,1.0
36,INDEPENDENT,0.85,20000,1.0,0.9998079639438954,0.9999999999999999,0.72715,0.72715,0.7209336641366666,0.7332790938830449,0.72375,0.9946,0.97625,0.97625,0.97135,0.6296296296296297,0.6290322580645161,1.0,0.9765,0.7335,0.9997,1.0
36,INDEPENDENT,0.9,20000,1.0,0.9998079639438954,0.9999999999999999,0.7262,0.7262,0.7199771521202514,0.7323359707679669,0.7226,0.9946,0.9764,0.9764,0.9715,0.6666666666666666,0.6612903225806451,1.0,0.9766,0.73255,0.99975,1.0
36,WEAK_AXIS4,0.6,20000,1.0,0.9998079639438954,0.9999999999999999,0.7189,0.7189,0.7126282804035304,0.7250876462111069,0.7153,0.9946,0.97435,0.97435,0.9692,0.6666666666666666,0.6451612903225806,1.0,0.97455,0.7263,0.9998,1.0
36,WEAK_AXIS4,0.65,20000,1.0,0.9998079639438954,0.9999999999999999,0.7221,0.7221,0.7158494506096722,0.7282652469742061,0.718,0.9946,0.9752,0.9752,0.9701,0.7592592592592593,0.6774193548387096,1.0,0.9754,0.7289,0.9998,1.0
36,WEAK_AXIS4,0.7,20000,1.0,0.9998079639438954,0.9999999999999999,0.72755,0.72755,0.7213364166134191,0.7336761877774478,0.72335,0.9946,0.97665,0.97665,0.9716,0.7777777777777778,0.7741935483870968,1.0,0.97685,0.7345,0.9998,1.0
36,WEAK_AXIS4,0.75,20000,1.0,0.9998079639438954,0.9999999999999999,0.72745,0.72745,0.7212357279058846,0.7335769148921935,0.7236,0.9946,0.9754,0.9754,0.9704,0.7129629629629629,0.7096774193548387,1.0,0.97565,0.7349,0.99975,1.0
36,WEAK_AXIS4,0.775,20000,1.0,0.9998079639438954,0.9999999999999999,0.727,0.727,0.7207826335750032,0.7331301820555254,0.72325,0.9946,0.97575,0.97575,0.97085,0.6944444444444444,0.7258064516129032,1.0,0.97605,0.7342,0.9997,1.0
36,WEAK_AXIS4,0.8,20000,1.0,0.9998079639438954,0.9999999999999999,0.72955,0.72955,0.7233502733604726,0.7356615628861698,0.726,0.9946,0.976,0.976,0.97105,0.6574074074074074,0.6774193548387096,1.0,0.9763,0.7365,0.9997,1.0
36,WEAK_AXIS4,0.85,20000,1.0,0.9998079639438954,0.9999999999999999,0.72595,0.72595,0.7197254442960599,0.7320877746101864,0.72235,0.9946,0.976,0.976,0.971,0.6666666666666666,0.6935483870967742,1.0,0.9762,0.7328,0.99975,1.0
36,WEAK_AXIS4,0.9,20000,1.0,0.9998079639438954,0.9999999999999999,0.72025,0.72025,0.7139871637373426,0.7264282443799431,0.7165,0.9946,0.9751,0.9751,0.97005,0.6944444444444444,0.7419354838709677,1.0,0.97525,0.7271,0.9998,1.0
36,MODERATE_AXIS4,0.6,20000,1.0,0.9998079639438954,0.9999999999999999,0.72565,0.72565,0.7194233981269161,0.7317899360009638,0.7221,0.9946,0.97625,0.97625,0.9713,0.6574074074074074,0.6451612903225806,1.0,0.97645,0.7315,0.9998,1.0
36,MODERATE_AXIS4,0.65,20000,1.0,0.9998079639438954,0.9999999999999999,0.7187,0.7187,0.7124269702710342,0.7248890331580256,0.7152,0.9946,0.97545,0.97545,0.97055,0.6481481481481481,0.6290322580645161,1.0,0.97565,0.72525,0.9998,1.0
36,MODERATE_AXIS4,0.7,20000,1.0,0.9998079639438954,0.9999999999999999,0.71905,0.71905,0.7127792640036632,0.7252366050001573,0.71565,0.9946,0.97485,0.97485,0.9699,0.6296296296296297,0.5645161290322581,1.0,0.97505,0.7256,0.9998,1.0
36,MODERATE_AXIS4,0.75,20000,1.0,0.9998079639438954,0.9999999999999999,0.7204,0.7204,0.7141381550769478,0.7265771954295214,0.71705,0.9946,0.9748,0.9748,0.96975,0.6203703703703703,0.6129032258064516,1.0,0.975,0.7277,0.9998,1.0
36,MODERATE_AXIS4,0.775,20000,1.0,0.9998079639438954,0.9999999999999999,0.7211,0.7211,0.7148427927335672,0.7272722889224232,0.7177,0.9946,0.9758,0.9758,0.9707,0.6296296296296297,0.6129032258064516,1.0,0.976,0.7281,0.9998,1.0
36,MODERATE_AXIS4,0.8,20000,1.0,0.9998079639438954,0.9999999999999999,0.72015,0.72015,0.7138865033229815,0.7263289432015154,0.7167,0.9946,0.97605,0.97605,0.97095,0.6388888888888888,0.6290322580645161,1.0,0.97625,0.7274,0.9998,1.0
36,MODERATE_AXIS4,0.85,20000,1.0,0.9998079639438954,0.9999999999999999,0.72345,0.72345,0.7172084998830532,0.7296056792034737,0.72,0.9946,0.9767,0.9767,0.97165,0.6388888888888888,0.6129032258064516,1.0,0.977,0.7306,0.9997,1.0
36,MODERATE_AXIS4,0.9,20000,1.0,0.9998079639438954,0.9999999999999999,0.72205,0.72205,0.7157991168018623,0.7282155999856217,0.7185,0.9946,0.9747,0.9747,0.9696,0.6574074074074074,0.6290322580645161,1.0,0.97495,0.72945,0.99975,1.0
36,ADVERSARIAL_AXIS4_TOP10,NA,20000,1.0,1.0,1.0,0.67585,0.67585,0.6693299541227539,0.6823025067963141,0.6723,0.9946,0.9367,0.9367,0.9319,0.6574074074074074,0.6451612903225806,1.0,0.9369,0.6941,0.99975,1.0
40,INDEPENDENT,0.6,20000,0.99995,0.9997168094297738,0.9999911737177268,0.7211360568028401,0.7211,0.7148427927335672,0.7272722889224232,0.71905,0.9966,0.975748787439372,0.9757,0.97255,0.6119402985074627,0.4166666666666667,1.0,0.975948797439872,0.728336416820841,0.9997999899994999,1.0
40,INDEPENDENT,0.65,20000,1.0,0.9998079639438954,0.9999999999999999,0.71935,0.71935,0.7130812337791262,0.7255345200030606,0.71745,0.99665,0.975,0.975,0.97185,0.5671641791044776,0.3333333333333333,1.0,0.9752,0.727,0.9998,1.0
40,INDEPENDENT,0.7,20000,1.0,0.9998079639438954,0.9999999999999999,0.72075,0.72075,0.7144904715558562,0.7269247445253735,0.7187,0.99665,0.97535,0.97535,0.97225,0.6119402985074627,0.4166666666666667,1.0,0.97555,0.72775,0.9998,1.0
40,INDEPENDENT,0.75,20000,1.0,0.9998079639438954,0.9999999999999999,0.7199,0.7199,0.7136348539616456,0.7260806885808796,0.71795,0.99665,0.9754,0.9754,0.9723,0.582089552238806,0.3333333333333333,1.0,0.9756,0.7268,0.9998,1.0
40,INDEPENDENT,0.775,20000,1.0,0.9998079639438954,0.9999999999999999,0.7198,0.7198,0.713534194886609,0.7259813860631275,0.7178,0.99665,0.974,0.974,0.97095,0.5970149253731343,0.5,1.0,0.9742,0.7275,0.99975,1.0
40,INDEPENDENT,0.8,20000,1.0,0.9998079639438954,0.9999999999999999,0.7197,0.7197,0.713433536193955,0.7258820831629926,0.71775,0.99665,0.9734,0.9734,0.97035,0.582089552238806,0.5,1.0,0.97365,0.7273,0.99975,1.0
40,INDEPENDENT,0.85,20000,1.0,0.9998079639438954,0.9999999999999999,0.72225,0.72225,0.7160004526111017,0.7284141873619596,0.7201,0.99665,0.97375,0.97375,0.9707,0.6417910447761194,0.5833333333333334,1.0,0.974,0.7306,0.99975,1.0
40,INDEPENDENT,0.9,20000,1.0,0.9998079639438954,0.9999999999999999,0.7238,0.7238,0.71756085749227,0.7299531871690175,0.7216,0.99665,0.9748,0.9748,0.97165,0.6567164179104478,0.5833333333333334,1.0,0.97495,0.73105,0.99985,1.0
40,WEAK_AXIS4,0.6,20000,1.0,0.9998079639438954,0.9999999999999999,0.72595,0.72595,0.7197254442960599,0.7320877746101864,0.72355,0.99665,0.97345,0.97345,0.9703,0.7164179104477612,0.4166666666666667,1.0,0.97345,0.7335,0.9999,1.0
40,WEAK_AXIS4,0.65,20000,1.0,0.9998079639438954,0.9999999999999999,0.72395,0.72395,0.7177118693489586,0.7301021177015121,0.7217,0.99665,0.9732,0.9732,0.9701,0.6716417910447762,0.4166666666666667,1.0,0.9732,0.73215,0.9999,1.0
40,WEAK_AXIS4,0.7,20000,1.0,0.9998079639438954,0.9999999999999999,0.72105,0.72105,0.7147924608488643,0.7272226400107318,0.71895,0.99665,0.9732,0.9732,0.97025,0.6268656716417911,0.5833333333333334,1.0,0.97335,0.7288,0.99975,1.0
40,WEAK_AXIS4,0.75,20000,1.0,0.9998079639438954,0.9999999999999999,0.7198,0.7198,0.713534194886609,0.7259813860631275,0.71755,0.99665,0.97345,0.97345,0.97045,0.6716417910447762,0.6666666666666666,1.0,0.97365,0.7278,0.9998,1.0
40,WEAK_AXIS4,0.775,20000,1.0,0.9998079639438954,0.9999999999999999,0.7196,0.7196,0.7133328778835587,0.7257827798806001,0.71735,0.99665,0.97415,0.97415,0.9711,0.6716417910447762,0.5,1.0,0.97425,0.7274,0.9999,1.0
40,WEAK_AXIS4,0.8,20000,1.0,0.9998079639438954,0.9999999999999999,0.72305,0.72305,0.7168058112776325,0.7292085214377391,0.7209,0.99665,0.9745,0.9745,0.97135,0.6417910447761194,0.5833333333333334,1.0,0.9746,0.73085,0.9999,1.0
40,WEAK_AXIS4,0.85,20000,1.0,0.9998079639438954,0.9999999999999999,0.7232,0.7232,0.716956818779512,0.7293574563250428,0.72085,0.99665,0.97615,0.97615,0.97295,0.7014925373134329,0.6666666666666666,1.0,0.97625,0.73005,0.9999,1.0
40,WEAK_AXIS4,0.9,20000,1.0,0.9998079639438954,0.9999999999999999,0.72695,0.72695,0.7207322902503285,0.7330805445838057,0.72445,0.99665,0.97655,0.97655,0.9734,0.746268656716418,0.75,1.0,0.9767,0.73295,0.99985,1.0
40,MODERATE_AXIS4,0.6,20000,1.0,0.9998079639438954,0.9999999999999999,0.717,0.717,0.710715895579379,0.7232007607722716,0.7148,0.99665,0.9755,0.9755,0.97245,0.6567164179104478,0.4166666666666667,1.0,0.97565,0.72385,0.99985,1.0
40,MODERATE_AXIS4,0.65,20000,1.0,0.9998079639438954,0.9999999999999999,0.72115,0.72115,0.7148931247142745,0.7273219377381104,0.7191,0.99665,0.97655,0.97655,0.97355,0.6119402985074627,0.4166666666666667,1.0,0.9767,0.72705,0.9998,1.0
40,MODERATE_AXIS4,0.7,20000,1.0,0.9998079639438954,0.9999999999999999,0.72265,0.72265,0.716403128856398,0.7288113574878187,0.7203,0.99665,0.97585,0.97585,0.9727,0.7014925373134329,0.5,1.0,0.9759,0.72905,0.9999,1.0
40,MODERATE_AXIS4,0.75,20000,1.0,0.9998079639438954,0.9999999999999999,0.7204,0.7204,0.7141381550769478,0.7265771954295214,0.7181,0.99665,0.97595,0.97595,0.97295,0.6865671641791045,0.5833333333333334,1.0,0.9761,0.7268,0.99985,1.0
40,MODERATE_AXIS4,0.775,20000,1.0,0.9998079639438954,0.9999999999999999,0.71805,0.71805,0.7117727228608537,0.7242435302150789,0.7156,0.99665,0.976,0.976,0.9729,0.7313432835820896,0.5833333333333334,1.0,0.9761,0.7249,0.9999,1.0
40,MODERATE_AXIS4,0.8,20000,1.0,0.9998079639438954,0.9999999999999999,0.7202,0.7202,0.7139368334823016,0.7263785938385897,0.7178,0.99665,0.97665,0.97665,0.9736,0.7164179104477612,0.5833333333333334,1.0,0.97675,0.72665,0.9999,1.0
40,MODERATE_AXIS4,0.85,20000,1.0,0.9998079639438954,0.9999999999999999,0.72115,0.72115,0.7148931247142745,0.7273219377381104,0.71885,0.99665,0.9757,0.9757,0.9727,0.6865671641791045,0.6666666666666666,1.0,0.9759,0.7274,0.9998,1.0
40,MODERATE_AXIS4,0.9,20000,1.0,0.9998079639438954,0.9999999999999999,0.7271,0.7271,0.7208833205181554,0.7332294567051617,0.72475,0.99665,0.9762,0.9762,0.97315,0.7014925373134329,0.5,1.0,0.97635,0.7336,0.99985,1.0
40,ADVERSARIAL_AXIS4_TOP10,NA,20000,1.0,1.0,1.0,0.65275,0.65275,0.6461230016631508,0.6593183313217094,0.6509,0.99665,0.91835,0.91835,0.9155,0.5522388059701493,0.3333333333333333,1.0,0.91855,0.67795,0.9998,1.0
48,INDEPENDENT,0.6,20000,1.0,0.9998079639438954,0.9999999999999999,0.72705,0.72705,0.7208329769976065,0.7331798194293162,0.7239,0.99585,0.97495,0.97495,0.97105,0.7590361445783133,nan,1.0,0.97515,0.73475,0.9998,1.0
48,INDEPENDENT,0.65,20000,1.0,0.9998079639438954,0.9999999999999999,0.72435,0.72435,0.7181145718991245,0.7304992615225013,0.72145,0.99585,0.9748,0.9748,0.97095,0.6987951807228916,nan,1.0,0.97505,0.7321,0.99975,1.0
48,INDEPENDENT,0.7,20000,1.0,0.9998079639438954,0.9999999999999999,0.7255,0.7255,0.7192723763585248,0.7316410153801721,0.72255,0.99585,0.9741,0.9741,0.97025,0.7108433734939759,nan,1.0,0.9743,0.73345,0.99975,1.0
48,INDEPENDENT,0.75,20000,1.0,0.9998079639438954,0.9999999999999999,0.7248,0.7248,0.7185676196928282,0.7309460408963472,0.72215,0.99585,0.97365,0.97365,0.96985,0.6385542168674698,nan,1.0,0.9739,0.73285,0.99975,1.0
48,INDEPENDENT,0.775,20000,1.0,0.9998079639438954,0.9999999999999999,0.7225,0.7225,0.7162521245411111,0.7286624194139224,0.71985,0.99585,0.9734,0.9734,0.96965,0.6385542168674698,nan,1.0,0.9737,0.7304,0.9997,1.0
48,INDEPENDENT,0.8,20000,1.0,0.9998079639438954,0.9999999999999999,0.7233,0.7233,0.7170574909307863,0.7294567457665575,0.72085,0.99585,0.9754,0.9754,0.9716,0.5903614457831325,nan,1.0,0.97565,0.73015,0.99975,1.0
48,INDEPENDENT,0.85,20000,1.0,0.9998079639438954,0.9999999999999999,0.7197,0.7197,0.713433536193955,0.7258820831629926,0.717,0.99585,0.9755,0.9755,0.97175,0.6506024096385542,nan,1.0,0.97575,0.726,0.9997,1.0
48,INDEPENDENT,0.9,20000,1.0,0.9998079639438954,0.9999999999999999,0.72225,0.72225,0.7160004526111017,0.7284141873619596,0.71965,0.99585,0.97605,0.97605,0.9723,0.6265060240963856,nan,1.0,0.9763,0.72805,0.9997,1.0
48,WEAK_AXIS4,0.6,20000,1.0,0.9998079639438954,0.9999999999999999,0.7225,0.7225,0.7162521245411111,0.7286624194139224,0.71985,0.99585,0.97535,0.97535,0.9716,0.6385542168674698,nan,1.0,0.9757,0.72895,0.99965,1.0
48,WEAK_AXIS4,0.65,20000,1.0,0.9998079639438954,0.9999999999999999,0.72335,0.72335,0.7171078271514784,0.7295063903422598,0.7206,0.99585,0.9746,0.9746,0.9709,0.6626506024096386,nan,1.0,0.97495,0.72965,0.99965,1.0
48,WEAK_AXIS4,0.7,20000,1.0,0.9998079639438954,0.9999999999999999,0.72595,0.72595,0.7197254442960599,0.7320877746101864,0.72305,0.99585,0.9753,0.9753,0.9716,0.6987951807228916,nan,1.0,0.97565,0.7329,0.99965,1.0
48,WEAK_AXIS4,0.75,20000,1.0,0.9998079639438954,0.9999999999999999,0.7222,0.7222,0.7159501185142758,0.7283645406623911,0.7195,0.99585,0.97395,0.97395,0.97035,0.6506024096385542,nan,1.0,0.9743,0.7297,0.99965,1.0
48,WEAK_AXIS4,0.775,20000,1.0,0.9998079639438954,0.9999999999999999,0.72485,0.72485,0.7186179588223433,0.7309956825632266,0.7221,0.99585,0.9727,0.9727,0.96915,0.6626506024096386,nan,1.0,0.97305,0.7331,0.99965,1.0
48,WEAK_AXIS4,0.8,20000,1.0,0.9998079639438954,0.9999999999999999,0.72335,0.72335,0.7171078271514784,0.7295063903422598,0.72055,0.99585,0.9723,0.9723,0.96865,0.6746987951807228,nan,1.0,0.9726,0.7315,0.9997,1.0
48,WEAK_AXIS4,0.85,20000,1.0,0.9998079639438954,0.9999999999999999,0.72695,0.72695,0.7207322902503285,0.7330805445838057,0.72415,0.99585,0.9728,0.9728,0.96905,0.6746987951807228,nan,1.0,0.97305,0.73545,0.99975,1.0
48,WEAK_AXIS4,0.9,20000,1.0,0.9998079639438954,0.9999999999999999,0.72685,0.72685,0.7206316038946979,0.7329812693466474,0.72415,0.99585,0.9745,0.9745,0.97065,0.6506024096385542,nan,1.0,0.9747,0.7347,0.9998,1.0
48,MODERATE_AXIS4,0.6,20000,1.0,0.9998079639438954,0.9999999999999999,0.72555,0.72555,0.7193227168505381,0.7316906556845533,0.72275,0.99585,0.97535,0.97535,0.9714,0.6746987951807228,nan,1.0,0.9754,0.73255,0.99995,1.0
48,MODERATE_AXIS4,0.65,20000,1.0,0.9998079639438954,0.9999999999999999,0.72575,0.72575,0.7195240797932075,0.7318892159274611,0.7229,0.99585,0.97505,0.97505,0.97115,0.6867469879518072,nan,1.0,0.97515,0.73345,0.9999,1.0
48,MODERATE_AXIS4,0.7,20000,1.0,0.9998079639438954,0.9999999999999999,0.7247,0.7247,0.7184669417253752,0.7308467572710114,0.7221,0.99585,0.97645,0.97645,0.9725,0.6265060240963856,nan,1.0,0.97655,0.73215,0.99985,1.0
48,MODERATE_AXIS4,0.75,20000,1.0,0.9998079639438954,0.9999999999999999,0.72325,0.72325,0.7170071548068029,0.7294071010941463,0.72045,0.99585,0.9743,0.9743,0.97045,0.6746987951807228,nan,1.0,0.97455,0.7312,0.99975,1.0
48,MODERATE_AXIS4,0.775,20000,1.0,0.9998079639438954,0.9999999999999999,0.72205,0.72205,0.7157991168018623,0.7282155999856217,0.7193,0.99585,0.97455,0.97455,0.97075,0.6626506024096386,nan,1.0,0.9748,0.73005,0.99975,1.0
48,MODERATE_AXIS4,0.8,20000,1.0,0.9998079639438954,0.9999999999999999,0.72595,0.72595,0.7197254442960599,0.7320877746101864,0.72325,0.99585,0.97495,0.97495,0.97125,0.6506024096385542,nan,1.0,0.97525,0.7335,0.9997,1.0
48,MODERATE_AXIS4,0.85,20000,1.0,0.9998079639438954,0.9999999999999999,0.7224,0.7224,0.7161514554798672,0.7285631268823775,0.71965,0.99585,0.97455,0.97455,0.97085,0.6626506024096386,nan,1.0,0.9749,0.7295,0.99965,1.0
48,MODERATE_AXIS4,0.9,20000,1.0,0.9998079639438954,0.9999999999999999,0.72515,0.72515,0.7189199956415074,0.7312935305224285,0.7221,0.99585,0.97415,0.97415,0.9704,0.7349397590361446,nan,1.0,0.9744,0.733,0.9997,1.0
48,ADVERSARIAL_AXIS4_TOP10,NA,20000,1.0,1.0,1.0,0.61465,0.61465,0.6078837071741502,0.621372258958185,0.61215,0.99585,0.874,0.874,0.8705,0.6024096385542169,nan,1.0,0.8741,0.6531,0.99975,1.0
56,INDEPENDENT,0.6,20000,1.0,0.9998079639438954,0.9999999999999999,0.72395,0.72395,0.7177118693489586,0.7301021177015121,0.71975,0.99395,0.9759,0.9759,0.97015,0.6942148760330579,nan,1.0,0.97605,0.7304,0.99985,1.0
56,INDEPENDENT,0.65,20000,1.0,0.9998079639438954,0.9999999999999999,0.72485,0.72485,0.7186179588223433,0.7309956825632266,0.72095,0.99395,0.97765,0.97765,0.97195,0.6446280991735537,nan,1.0,0.97785,0.73085,0.9998,1.0
56,INDEPENDENT,0.7,20000,1.0,0.9998079639438954,0.9999999999999999,0.72045,0.72045,0.7141884857150292,0.7266268455878343,0.71655,0.99395,0.97615,0.97615,0.97055,0.6446280991735537,nan,1.0,0.97635,0.72705,0.99975,1.0
56,INDEPENDENT,0.75,20000,1.0,0.9998079639438954,0.9999999999999999,0.7234,0.7234,0.7171581634688953,0.7295560348212373,0.7193,0.99395,0.9766,0.9766,0.97105,0.6776859504132231,nan,1.0,0.97685,0.72995,0.9997,1.0
56,INDEPENDENT,0.775,20000,1.0,0.9998079639438954,0.9999999999999999,0.7234,0.7234,0.7171581634688953,0.7295560348212373,0.71935,0.99395,0.9774,0.9774,0.97195,0.6694214876033058,nan,1.0,0.97775,0.7295,0.99965,1.0
56,INDEPENDENT,0.8,20000,1.0,0.9998079639438954,0.9999999999999999,0.72565,0.72565,0.7194233981269161,0.7317899360009638,0.7217,0.99395,0.97685,0.97685,0.97135,0.6528925619834711,nan,1.0,0.9772,0.7316,0.99965,1.0
56,INDEPENDENT,0.85,20000,1.0,0.9998079639438954,0.9999999999999999,0.72845,0.72845,0.7222426326579954,0.7345696260679704,0.72435,0.99395,0.9764,0.9764,0.97095,0.6776859504132231,nan,1.0,0.97675,0.73545,0.99965,1.0
56,INDEPENDENT,0.9,20000,1.0,0.9998079639438954,0.9999999999999999,0.7232,0.7232,0.716956818779512,0.7293574563250428,0.71915,0.99395,0.97465,0.97465,0.96925,0.6694214876033058,nan,1.0,0.97505,0.73025,0.9996,1.0
56,WEAK_AXIS4,0.6,20000,1.0,0.9998079639438954,0.9999999999999999,0.7263,0.7263,0.7200778359334385,0.7324352485475685,0.7222,0.99395,0.9754,0.9754,0.96955,0.6776859504132231,nan,1.0,0.9755,0.7331,0.9999,1.0
56,WEAK_AXIS4,0.65,20000,1.0,0.9998079639438954,0.9999999999999999,0.7262,0.7262,0.7199771521202514,0.7323359707679669,0.72185,0.99395,0.9756,0.9756,0.96975,0.71900826446281,nan,1.0,0.9757,0.73255,0.9999,1.0
56,WEAK_AXIS4,0.7,20000,1.0,0.9998079639438954,0.9999999999999999,0.72375,0.72375,0.7175105204004707,0.7299035434644224,0.71915,0.99395,0.9736,0.9736,0.96785,0.7603305785123967,nan,1.0,0.9737,0.73145,0.9999,1.0
56,WEAK_AXIS4,0.75,20000,1.0,0.9998079639438954,0.9999999999999999,0.72625,0.72625,0.7200274939780061,0.7323856097066065,0.72175,0.99395,0.97325,0.97325,0.96765,0.743801652892562,nan,1.0,0.97345,0.73465,0.9998,1.0
56,WEAK_AXIS4,0.775,20000,1.0,0.9998079639438954,0.9999999999999999,0.72395,0.72395,0.7177118693489586,0.7301021177015121,0.71945,0.99395,0.97445,0.97445,0.9689,0.743801652892562,nan,1.0,0.97465,0.73185,0.9998,1.0
56,WEAK_AXIS4,0.8,20000,1.0,0.9998079639438954,0.9999999999999999,0.7217,0.7217,0.7154467828428855,0.7278680683698376,0.7174,0.99395,0.97445,0.97445,0.9689,0.7107438016528925,nan,1.0,0.97465,0.72875,0.9998,1.0
56,WEAK_AXIS4,0.85,20000,1.0,0.9998079639438954,0.9999999999999999,0.72345,0.72345,0.7172084998830532,0.7296056792034737,0.71935,0.99395,0.97415,0.97415,0.9686,0.6776859504132231,nan,1.0,0.97435,0.7303,0.9998,1.0
56,WEAK_AXIS4,0.9,20000,1.0,0.9998079639438954,0.9999999999999999,0.72445,0.72445,0.7182152485068422,0.7305985465075725,0.7204,0.99395,0.97465,0.97465,0.9691,0.6694214876033058,nan,1.0,0.97485,0.73115,0.9998,1.0
56,MODERATE_AXIS4,0.6,20000,1.0,0.9998079639438954,0.9999999999999999,0.72,0.72,0.7137355134191897,0.7261799907161243,0.71565,0.99395,0.9737,0.9737,0.96835,0.71900826446281,nan,1.0,0.974,0.7271,0.9996,1.0
56,MODERATE_AXIS4,0.65,20000,1.0,0.9998079639438954,0.9999999999999999,0.71855,0.71855,0.7122759886718812,0.7247400723679955,0.7143,0.99395,0.97545,0.97545,0.97015,0.7024793388429752,nan,1.0,0.97585,0.72535,0.99955,1.0
56,MODERATE_AXIS4,0.7,20000,1.0,0.9998079639438954,0.9999999999999999,0.7225,0.7225,0.7162521245411111,0.7286624194139224,0.7186,0.99395,0.97545,0.97545,0.9701,0.6446280991735537,nan,1.0,0.9758,0.72905,0.9996,1.0
56,MODERATE_AXIS4,0.75,20000,1.0,0.9998079639438954,0.9999999999999999,0.71675,0.71675,0.7104642761990873,0.7229524761705913,0.7131,0.99395,0.9739,0.9739,0.9685,0.6033057851239669,nan,1.0,0.97425,0.7238,0.9996,1.0
56,MODERATE_AXIS4,0.775,20000,1.0,0.9998079639438954,0.9999999999999999,0.71845,0.71845,0.712175334748509,0.724640764698579,0.7143,0.99395,0.97355,0.97355,0.9681,0.6859504132231405,nan,1.0,0.9739,0.72565,0.99965,1.0
56,MODERATE_AXIS4,0.8,20000,1.0,0.9998079639438954,0.9999999999999999,0.7202,0.7202,0.7139368334823016,0.7263785938385897,0.716,0.99395,0.97415,0.97415,0.9687,0.6942148760330579,nan,1.0,0.9745,0.72715,0.99965,1.0
56,MODERATE_AXIS4,0.85,20000,1.0,0.9998079639438954,0.9999999999999999,0.72,0.72,0.7137355134191897,0.7261799907161243,0.7156,0.99395,0.97425,0.97425,0.9688,0.7272727272727273,nan,1.0,0.9746,0.7278,0.99965,1.0
56,MODERATE_AXIS4,0.9,20000,1.0,0.9998079639438954,0.9999999999999999,0.71695,0.71695,0.7106655715139156,0.7231511040413405,0.71265,0.99395,0.9754,0.9754,0.97,0.7107438016528925,nan,1.0,0.97575,0.72395,0.9996,1.0
