A27,A28,A30,A32,A35,careful_logit_alignment,checkpoint,condition,domain,item_id,logit_cosine,logit_l2,next_token_kl,symmetric_js,target_logprob_shift,top1_flip
0.9999434241087267,1.0717280429094067,1.2668697716869717,1.495614173360958,2.3153746816423277,0.8466536171011634,7,TF_MEANINGFUL_L27_D75,CRUXEval,sample_86,0.9435906802156806,926.9892344463263,4.068191557550759e-11,1.4000428327606256e-11,-4.1524117477820255e-11,0
0.9998840117605695,1.1385804232165435,1.4073743613137002,1.7705645406057484,4.340721358393343,-0.08811708674297117,15,TF_MEANINGFUL_L27_D75,CRUXEval,sample_86,0.9553166898391198,626.7836177174942,8.166014271952465e-08,2.7130343764059296e-08,-9.389384558744496e-08,0
0.9999315728266797,1.0733897953717106,1.1978178090256821,1.3697527783309722,1.833310217776677,,PREFILL,TF_RANDOM_R0,CRUXEval,sample_86,0.9932627905245102,360.662394896668,6.178915401710224e-06,1.0984673072166615e-06,7.162433320218042e-06,0
0.9999227623341052,1.1139567338189904,1.31192008132026,1.5057385988634724,1.9133310097863379,,0,TF_RANDOM_R0,CRUXEval,sample_86,0.9745455855165243,416.9097031074649,-1.3291247639503055e-15,2.2488601861665353e-16,0.0,0
0.9999626824420533,1.1075740387470099,1.315377848795428,1.497474044952747,1.8809726435359029,,1,TF_RANDOM_R0,CRUXEval,sample_86,0.9767548596711172,379.2921260328669,1.0065369353363174,0.20805426465416874,-1.8136132248973524,1
1.000084236051997,1.0537837204798164,1.178885152048531,1.3798234052505094,2.2518111100722265,,3,TF_RANDOM_R0,CRUXEval,sample_86,0.9917348851731951,286.651891982319,5.596900910203106e-10,1.4769545083964195e-10,1.1550937983884069e-09,0
1.0000324646620018,1.0602689447352966,1.1975900616910793,1.4047160875629476,1.7962983520676887,,7,TF_RANDOM_R0,CRUXEval,sample_86,0.9908116973651556,323.24682234227583,1.796911803471023e-13,5.050123827387652e-14,-3.481659405224491e-13,0
1.0001101217469948,1.0873177027217409,1.2328780336759773,1.4866178027838233,1.837659950163812,,15,TF_RANDOM_R0,CRUXEval,sample_86,0.9831128204011942,342.26112422152414,7.663970544306968e-11,1.8571602008286273e-11,1.4935608305677306e-10,0
1.0001321089939506,1.0696206198669624,1.19496843335192,1.3672816300862267,1.7554051914882698,,PREFILL,TF_RANDOM_R1,CRUXEval,sample_86,0.992434309103923,376.1081316121979,1.204940381308151e-06,3.510106839186502e-07,-1.8907884182794987e-06,0
0.999863272016987,1.0763669621722836,1.2215354990983174,1.399219275823989,1.7988855181261585,,0,TF_RANDOM_R1,CRUXEval,sample_86,0.97944020027202,368.157028937529,7.973662256265971e-14,2.6725284717223737e-14,-9.947598300641403e-14,0
0.9999830323408316,1.0760640527594345,1.247545866464344,1.446731689302566,1.8464670121040363,,1,TF_RANDOM_R1,CRUXEval,sample_86,0.9769361241091996,379.80065944689153,0.2731653412967011,0.05011724488120241,0.264994202687582,0
0.9999251014029302,1.0489113621481956,1.1737486348775967,1.3357891871148395,1.993375972173858,,3,TF_RANDOM_R1,CRUXEval,sample_86,0.9931478115292134,270.35942560027166,7.339735858347152e-10,1.992931936733622e-10,-1.9166108700119366e-09,0
0.999956678832069,1.0496395142734456,1.1849334382474848,1.3917949154352356,1.7703577669216106,,7,TF_RANDOM_R1,CRUXEval,sample_86,0.9876704252470935,400.95019016541204,1.1301183452721686e-13,1.6712500020813868e-14,7.815970093361102e-14,0
0.9999359390884864,1.0945182142239334,1.2840380690493585,1.6050913268987272,2.2778451020333863,,15,TF_RANDOM_R1,CRUXEval,sample_86,0.9768918766437446,389.8892743690382,8.477164815507046e-10,1.873926756791926e-10,1.907146440771612e-09,0
0.999919955451515,1.0683436442263856,1.1797353255974898,1.3426964573553266,1.7160801426491903,,PREFILL,TF_RANDOM_R2,CRUXEval,sample_86,0.9936126924786937,324.12880182049435,1.401280518535566e-06,3.8064091626302325e-07,-5.961584520264296e-06,0
0.9999801474892807,1.0959652401680942,1.2913892945528473,1.4938258772752169,1.779937813139566,,0,TF_RANDOM_R2,CRUXEval,sample_86,0.9799605146859018,373.4900332104808,3.0476545280493147e-15,2.0141844303018682e-16,0.0,0
1.0000097756943984,1.1017174782227526,1.30476175102588,1.5111062940032862,1.899580091977406,,1,TF_RANDOM_R2,CRUXEval,sample_86,0.9677886540940677,448.96773946328125,0.46629573899994725,0.11196740035775206,-1.0060774970372321,1
0.9997876421249758,1.0420321607336094,1.172140135215544,1.30985499542355,2.009026369806684,,3,TF_RANDOM_R2,CRUXEval,sample_86,0.9945214438801595,234.31167073871546,7.487799909993576e-10,1.7379361199916917e-10,-2.702051915548509e-10,0
1.0001454416862536,1.0523697533750502,1.1654834572151849,1.3281212516924334,1.662596398336005,,7,TF_RANDOM_R2,CRUXEval,sample_86,0.9920455003746,300.1441881445807,5.754580315504095e-14,9.398815317850977e-15,5.684341886080802e-14,0
0.9999296236026587,1.07840374533621,1.25411085296676,1.551760869562546,1.9752923192112533,,15,TF_RANDOM_R2,CRUXEval,sample_86,0.9804282660523158,357.7163948356424,5.098512477661294e-09,1.5121295415231615e-09,-9.755460439464514e-09,0
