scenario,seed_regime,discordance,N,R,t_fpr,t_fpr_wilson_low,t_fpr_wilson_high,signflip_fpr,signflip_fpr_wilson_low,signflip_fpr_wilson_high,t_ci_coverage,half_width,degenerate_fraction,realized_mean,realized_sd,nonzero_fraction
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,1000,2,0.0499,0.04696784327638812,0.05300502758131726,0.0499,0.04696784327638812,0.05300502758131726,0.94995,0.031034917605393116,0.0,6.938893903907228e-18,0.500291165222813,0.62492
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,1200,2,0.05295,0.049931454870544574,0.05614024456721856,0.05295,0.049931454870544574,0.05614024456721856,0.94645,0.02833405209354565,0.0,6.938893903907228e-18,0.500291165222813,0.62492
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,23,4,0.0524,0.049396814238224195,0.05557509643920067,0.0524,0.049396814238224195,0.05557509643920067,0.94665,0.15253843186698668,0.0,0.0,0.35631578340006215,0.72841
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,100,4,0.0519,0.04891085934537876,0.055061243368102204,0.052,0.04900804401912483,0.05516402028714491,0.9494,0.0705478937880792,0.0,0.0,0.35631578340006215,0.72841
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,250,4,0.04895,0.04604537572539664,0.05202786000081535,0.04895,0.04604537572539664,0.05202786000081535,0.9504,0.04433573530519058,0.0,0.0,0.35631578340006215,0.72841
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,400,4,0.04935,0.046433745719324244,0.05243933637804286,0.0494,0.04648229581148323,0.052490767082278254,0.95445,0.035018929856254946,0.0,0.0,0.35631578340006215,0.72841
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,500,4,0.05155,0.0485707380049604,0.05470149913375983,0.05155,0.0485707380049604,0.05470149913375983,0.94865,0.03129967179113367,0.0,0.0,0.35631578340006215,0.72841
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,800,4,0.0495,0.04657939854423662,0.05259362594231365,0.04965,0.04672505899619379,0.05274790787953965,0.95045,0.02472260316371747,0.0,0.0,0.35631578340006215,0.72841
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,1000,4,0.0523,0.049299616971929236,0.05547233211270684,0.05235,0.04934821521369006,0.055523714667340414,0.9496,0.022108301726041196,0.0,0.0,0.35631578340006215,0.72841
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,1200,4,0.0506,0.047647750219849766,0.05372485178737707,0.0506,0.047647750219849766,0.05372485178737707,0.95055,0.02017546949960842,0.0,0.0,0.35631578340006215,0.72841
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,23,6,0.0524,0.049396814238224195,0.05557509643920067,0.0525,0.049494014631385946,0.055677857638827696,0.94735,0.12503174152749696,0.0,-1.7889335846010823e-18,0.29221496083077836,0.7780750000000001
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,100,6,0.0522,0.04920242284096893,0.055369564650878375,0.0523,0.049299616971929236,0.05547233211270684,0.95275,0.057869834462832295,0.0,-1.7889335846010823e-18,0.29221496083077836,0.7780750000000001
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,250,6,0.04795,0.04507469324573276,0.05099892655259144,0.04805,0.045171745705301206,0.05110183568581177,0.94945,0.03639231562409735,0.0,-1.7889335846010823e-18,0.29221496083077836,0.7780750000000001
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,400,6,0.0509,0.04793918838114844,0.054033298404444735,0.0509,0.04793918838114844,0.054033298404444735,0.9488,0.02870534750017896,0.0,-1.7889335846010823e-18,0.29221496083077836,0.7780750000000001
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,500,6,0.0493,0.0463851964782741,0.05238790482269861,0.04935,0.046433745719324244,0.05243933637804286,0.9489,0.02565595962215832,0.0,-1.7889335846010823e-18,0.29221496083077836,0.7780750000000001
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,800,6,0.0501,0.04716208578848323,0.053210708254799705,0.0501,0.04716208578848323,0.053210708254799705,0.95155,0.02027846443300502,0.0,-1.7889335846010823e-18,0.29221496083077836,0.7780750000000001
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,1000,6,0.05025,0.047307776423977946,0.05336496000848817,0.05025,0.047307776423977946,0.05336496000848817,0.95045,0.018129000142427423,0.0,-1.7889335846010823e-18,0.29221496083077836,0.7780750000000001
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,1200,6,0.049,0.04609391897416605,0.05207929754844033,0.04905,0.0461424630826958,0.05213073423630496,0.94865,0.016547586686672312,0.0,-1.7889335846010823e-18,0.29221496083077836,0.7780750000000001
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,23,8,0.0498,0.046870727042488985,0.05290218222242761,0.05,0.047064962861556744,0.05310786958893743,0.9511,0.10892559858566175,0.0,6.505213034913027e-19,0.2546388373756054,0.80689
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,100,8,0.0516,0.048619324376531964,0.05475289355858266,0.05165,0.0486679115470404,0.05480428718446862,0.95075,0.05044638785106852,0.0,6.505213034913027e-19,0.2546388373756054,0.80689
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,250,8,0.05055,0.04759918006122787,0.053673441149604574,0.0506,0.047647750219849766,0.05372485178737707,0.9487,0.03170431323616347,0.0,6.505213034913027e-19,0.2546388373756054,0.80689
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,400,8,0.0513,0.04832781816968915,0.054444514987059135,0.0513,0.04832781816968915,0.054444514987059135,0.94965,0.0250157340736096,0.0,6.505213034913027e-19,0.2546388373756054,0.80689
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,500,8,0.04865,0.04575413435788266,0.05171921658996299,0.04875,0.04585121135293896,0.051822101187695466,0.9501,0.02236856608722995,0.0,6.505213034913027e-19,0.2546388373756054,0.80689
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,800,8,0.0495,0.04657939854423662,0.05259362594231365,0.0495,0.04657939854423662,0.05259362594231365,0.94965,0.017671752125102306,0.0,6.505213034913027e-19,0.2546388373756054,0.80689
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,1000,8,0.0483,0.04541439230198211,0.05135909307110282,0.0483,0.04541439230198211,0.05135909307110282,0.9481,0.015796381877016416,0.0,6.505213034913027e-19,0.2546388373756054,0.80689
HETEROGENEOUS_EFFECT,INDEPENDENT,0.5,1200,8,0.0516,0.048619324376531964,0.05475289355858266,0.0517,0.04871649951539004,0.054855680012513376,0.94845,0.014415581104280477,0.0,6.505213034913027e-19,0.2546388373756054,0.80689
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,23,1,0.00665,0.005614465219510906,0.007875016757047526,0.00665,0.005614465219510906,0.007875016757047526,0.9984,0.06290877092140568,0.4132,0.0,0.19653244007033546,0.038625
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,100,1,0.0492,0.04628810055440988,0.052285039153774054,0.0492,0.04628810055440988,0.052285039153774054,0.9589,0.03763155039844081,0.01855,0.0,0.19653244007033546,0.038625
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,250,1,0.05395,0.05090376658630194,0.05716754877934899,0.05395,0.05090376658630194,0.05716754877934899,0.956,0.024173234491758563,0.0,0.0,0.19653244007033546,0.038625
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,400,1,0.0508,0.047842039057003814,0.05393048613580057,0.0508,0.047842039057003814,0.05393048613580057,0.95035,0.019143282005999473,0.0,0.0,0.19653244007033546,0.038625
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,500,1,0.04835,0.04546292425909533,0.05141054191038397,0.04835,0.04546292425909533,0.05141054191038397,0.94815,0.017149661408934112,0.0,0.0,0.19653244007033546,0.038625
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,800,1,0.04905,0.0461424630826958,0.05213073423630496,0.04905,0.0461424630826958,0.05213073423630496,0.9459,0.013587044839029156,0.0,0.0,0.19653244007033546,0.038625
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,1000,1,0.04995,0.04701640265065933,0.05305644900344045,0.04995,0.04701640265065933,0.05305644900344045,0.9508,0.012163607339055157,0.0,0.0,0.19653244007033546,0.038625
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,1200,1,0.05165,0.0486679115470404,0.05480428718446862,0.05165,0.0486679115470404,0.05480428718446862,0.95005,0.011102063489724775,0.0,0.0,0.19653244007033546,0.038625
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,23,2,0.0241,0.022064212341927687,0.02631856757627269,0.0241,0.022064212341927687,0.02631856757627269,0.99085,0.055160869688333176,0.1587,0.0,0.14524117873385634,0.07713500000000001
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,100,2,0.04845,0.04555999080075517,0.051513436961512914,0.04845,0.04555999080075517,0.051513436961512914,0.95905,0.028193730594460016,0.0003,0.0,0.14524117873385634,0.07713500000000001
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,250,2,0.05035,0.04740490766399351,0.05346779036126138,0.05035,0.04740490766399351,0.05346779036126138,0.9483,0.017970077315337722,0.0,0.0,0.14524117873385634,0.07713500000000001
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,400,2,0.04955,0.046627951182393115,0.052645054100551536,0.04955,0.046627951182393115,0.052645054100551536,0.9487,0.01420471106614846,0.0,0.0,0.14524117873385634,0.07713500000000001
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,500,2,0.0507,0.04774489300018943,0.0538276705998262,0.0507,0.04774489300018943,0.0538276705998262,0.9527,0.012719514207191907,0.0,0.0,0.14524117873385634,0.07713500000000001
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,800,2,0.04945,0.04653084675352752,0.05254219693662836,0.04945,0.04653084675352752,0.05254219693662836,0.94905,0.010060876869801791,0.0,0.0,0.14524117873385634,0.07713500000000001
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,1000,2,0.05175,0.04876508828048782,0.05490707204380998,0.05175,0.04876508828048782,0.05490707204380998,0.94925,0.009003190357482305,0.0,0.0,0.14524117873385634,0.07713500000000001
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,1200,2,0.05175,0.04876508828048782,0.05490707204380998,0.05175,0.04876508828048782,0.05490707204380998,0.95005,0.008210696444427592,0.0,0.0,0.14524117873385634,0.07713500000000001
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,23,4,0.0444,0.04163171091493803,0.04734327233938451,0.0444,0.04163171091493803,0.04734327233938451,0.9701,0.04436844381700869,0.028,1.734723475976807e-18,0.10911003620199197,0.14537
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,100,4,0.04845,0.04555999080075517,0.051513436961512914,0.04845,0.04555999080075517,0.051513436961512914,0.95205,0.02138455312445603,0.0,1.734723475976807e-18,0.10911003620199197,0.14537
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,250,4,0.0486,0.04570559716257019,0.05166777298888107,0.0486,0.04570559716257019,0.05166777298888107,0.9523,0.013526011763677686,0.0,1.734723475976807e-18,0.10911003620199197,0.14537
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,400,4,0.04815,0.04526880170100474,0.05120474128289701,0.04815,0.04526880170100474,0.05120474128289701,0.95125,0.0107032374495397,0.0,1.734723475976807e-18,0.10911003620199197,0.14537
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,500,4,0.04835,0.04546292425909533,0.05141054191038397,0.04835,0.04546292425909533,0.05141054191038397,0.9493,0.009568168755623524,0.0,1.734723475976807e-18,0.10911003620199197,0.14537
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,800,4,0.0469,0.0440558585881776,0.04991816448586441,0.0469,0.0440558585881776,0.04991816448586441,0.95315,0.0075593940322878335,0.0,1.734723475976807e-18,0.10911003620199197,0.14537
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,1000,4,0.0496,0.04667650466678262,0.05269648141255642,0.0496,0.04667650466678262,0.05269648141255642,0.95135,0.006761504919095492,0.0,1.734723475976807e-18,0.10911003620199197,0.14537
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,1200,4,0.0505,0.047550610725174164,0.0536220296892639,0.0508,0.047842039057003814,0.05393048613580057,0.94705,0.006173729767345388,0.0,1.734723475976807e-18,0.10911003620199197,0.14537
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,23,6,0.04465,0.041874017542767476,0.04760086969352701,0.04465,0.041874017542767476,0.04760086969352701,0.9623,0.03865047764709323,0.00405,-6.2341624917916505e-19,0.0933958124209955,0.20556
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,100,6,0.04805,0.045171745705301206,0.05110183568581177,0.04805,0.045171745705301206,0.05110183568581177,0.95175,0.018353392640357055,0.0,-6.2341624917916505e-19,0.0933958124209955,0.20556
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,250,6,0.053,0.049980063206602525,0.056191617027555006,0.053,0.049980063206602525,0.056191617027555006,0.9485,0.011570825737350842,0.0,-6.2341624917916505e-19,0.0933958124209955,0.20556
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,400,6,0.04715,0.04429840214130786,0.050175524914706095,0.04715,0.04429840214130786,0.050175524914706095,0.9505,0.009153679390358358,0.0,-6.2341624917916505e-19,0.0933958124209955,0.20556
HETEROGENEOUS_EFFECT,PAIRED_COMMON_UNIFORM,0.5,500,6,0.0507,0.04774489300018943,0.0538276705998262,0.0507,0.04774489300018943,0.0538276705998262,0.95195,0.008191236791763146,0.0,-6.2341624917916505e-19,0.0933958124209955,0.20556
