left,right,same_family,same_source_location,same_direction_base,same_sign,dose_left,dose_right,same_dose,dose_difference,dose_mean,delta_norm_difference,delta_norm_mean,semantic_movement_difference,semantic_movement_mean,behavioral_D,M0_FLAT,M1_WHITENED,M2_FINITE_SECANT
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,MEAN_INDEPENDENT_VERIFICATION_EXECUTION_BOUNDARY_MINUS,False,False,False,False,D_VERY_HIGH,D_VERY_HIGH,True,0.0,1.0,20.0088241807095,41.280254437750884,0.0,0.16666666666666666,0.008333333333333333,1.406180640816435,1.4048169815925968,0.12016998697497167
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,MEAN_INDEPENDENT_VERIFICATION_EXECUTION_BOUNDARY_PLUS,False,False,False,True,D_VERY_HIGH,D_LOW,False,0.75,0.625,18.454675715369724,22.04850448971127,0.16666666666666666,0.08333333333333333,0.008333333333333333,1.4222011128504577,1.4235481193936035,0.05583618259304677
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,MEAN_INDEPENDENT_VERIFICATION_PROMPT_BOUNDARY_MINUS,False,True,False,False,D_VERY_HIGH,D_VERY_HIGH,True,0.0,1.0,23.61459494062193,43.0831398177071,0.08333333333333334,0.20833333333333331,0.025,1.707680283563981,1.6666299804544398,0.14527365346435303
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,MEAN_INDEPENDENT_VERIFICATION_PROMPT_BOUNDARY_PLUS,False,True,False,True,D_VERY_HIGH,D_VERY_HIGH,True,0.0,1.0,23.61459494062193,43.0831398177071,0.0,0.16666666666666666,0.025,1.0410706263874903,1.1055969013390157,0.0687324409537429
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,MEAN_INVARIANT_CHECKING_EXECUTION_BOUNDARY_MINUS,False,False,False,False,D_VERY_HIGH,D_LOW,False,0.75,0.625,20.623800804603327,20.96394194509447,0.16666666666666666,0.08333333333333333,-0.008333333333333333,1.3993772639773077,1.4025203811008755,0.057657418816811946
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,MEAN_INVARIANT_CHECKING_EXECUTION_BOUNDARY_PLUS,False,False,False,True,D_VERY_HIGH,D_HIGH,False,0.25,0.875,0.6802822809822793,31.61598348788727,0.0,0.16666666666666666,0.03333333333333333,1.428895823026782,1.425810850217046,0.06808910713392664
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,MEAN_INVARIANT_CHECKING_PROMPT_BOUNDARY_MINUS,False,True,False,False,D_VERY_HIGH,D_LOW,False,0.75,0.625,19.415981173319274,21.567851760736495,0.16666666666666666,0.08333333333333333,0.008333333333333333,1.6953422267500988,1.6807787398958147,0.06590109499129387
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,MEAN_INVARIANT_CHECKING_PROMPT_BOUNDARY_PLUS,False,True,False,True,D_VERY_HIGH,D_MEDIUM,False,0.5,0.75,7.556119999242416,27.497782347774923,0.0,0.16666666666666666,0.0,1.0610441716526302,1.0839662483279806,0.047233805835159896
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,MEAN_TYPE_REPRESENTATION_DISCIPLINE_EXECUTION_BOUNDARY_MINUS,False,False,False,False,D_VERY_HIGH,D_LOW,False,0.75,0.625,22.20868947027606,20.1714976122581,0.16666666666666666,0.08333333333333333,0.0,1.3975650877232586,1.3846989653165234,0.059337827828616484
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,MEAN_TYPE_REPRESENTATION_DISCIPLINE_EXECUTION_BOUNDARY_PLUS,False,False,False,True,D_VERY_HIGH,D_LOW,False,0.75,0.625,22.20868947027606,20.1714976122581,0.16666666666666666,0.08333333333333333,0.0,1.430668314312259,1.4431246569341645,0.05321745702074844
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,MEAN_TYPE_REPRESENTATION_DISCIPLINE_PROMPT_BOUNDARY_MINUS,False,True,False,False,D_VERY_HIGH,D_LOW,False,0.75,0.625,23.213995284794645,19.66884470499881,0.16666666666666666,0.08333333333333333,0.008333333333333333,1.7140110874232886,1.680876900863849,0.061867366810321414
MEAN_COUNTERFACTUAL_CHECKING_PROMPT_BOUNDARY_PLUS,MEAN_TYPE_REPRESENTATION_DISCIPLINE_PROMPT_BOUNDARY_PLUS,False,True,False,True,D_VERY_HIGH,D_HIGH,False,0.25,0.875,7.090301159591672,27.730691767600298,0.0,0.16666666666666666,0.016666666666666666,1.0306143760835262,1.0838140265480707,0.0491840637611671
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_MINUS,MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_PLUS,True,True,True,False,D_VERY_HIGH,D_LOW,False,0.75,0.625,24.578092814688887,20.48174401224074,0.16666666666666666,0.08333333333333333,0.008333333333333333,2.0,2.0,0.07894804012997626
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_MINUS,MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_MINUS,True,False,False,True,D_VERY_HIGH,D_MEDIUM,False,0.5,0.75,4.096524436759449,30.722528201205456,0.0,0.16666666666666666,0.016666666666666666,1.3461389178433125,1.3208348523498794,0.07322297110018662
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_MINUS,MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_PLUS,True,False,False,False,D_VERY_HIGH,D_HIGH,False,0.25,0.875,10.24060855465342,37.89109469691189,0.08333333333333334,0.20833333333333331,0.016666666666666666,1.479158549266317,1.5017973541120226,0.1100204536521339
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_MINUS,MEAN_EXPLICIT_STATE_TRACKING_EXECUTION_BOUNDARY_MINUS,False,True,False,True,D_VERY_HIGH,D_LOW,False,0.75,0.625,21.3482627002223,22.096659069474033,0.16666666666666666,0.08333333333333333,0.008333333333333333,0.9578694137766359,0.958811943354183,0.05334563740996818
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_MINUS,MEAN_EXPLICIT_STATE_TRACKING_EXECUTION_BOUNDARY_PLUS,False,True,False,False,D_VERY_HIGH,D_LOW,False,0.75,0.625,21.3482627002223,22.096659069474033,0.16666666666666666,0.08333333333333333,-0.008333333333333333,1.7557010526143693,1.7551865021362758,0.07979371498070106
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_MINUS,MEAN_EXPLICIT_STATE_TRACKING_PROMPT_BOUNDARY_MINUS,False,False,False,True,D_VERY_HIGH,D_MEDIUM,False,0.5,0.75,0.6291380216995108,33.085359430434934,0.0,0.16666666666666666,0.016666666666666666,1.4329326043180624,1.4294016706403088,0.08692111852299404
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_MINUS,MEAN_EXPLICIT_STATE_TRACKING_PROMPT_BOUNDARY_PLUS,False,False,False,False,D_VERY_HIGH,D_VERY_HIGH,True,0.0,1.0,34.029066462984204,49.785323651077285,0.0,0.16666666666666666,0.016666666666666666,1.3952434022357014,1.3988605591590229,0.17024755957533258
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_MINUS,MEAN_INDEPENDENT_VERIFICATION_EXECUTION_BOUNDARY_MINUS,False,True,False,True,D_VERY_HIGH,D_VERY_HIGH,True,0.0,1.0,18.51387610852045,42.02772847384541,0.0,0.16666666666666666,-0.008333333333333333,0.9217771120171212,0.9195062730631297,0.07089741893430282
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_MINUS,MEAN_INDEPENDENT_VERIFICATION_EXECUTION_BOUNDARY_PLUS,False,True,False,False,D_VERY_HIGH,D_LOW,False,0.75,0.625,19.949623787558775,22.795978525805793,0.16666666666666666,0.08333333333333333,0.008333333333333333,1.77491604189082,1.7760935261966226,0.08077883663257568
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_MINUS,MEAN_INDEPENDENT_VERIFICATION_PROMPT_BOUNDARY_MINUS,False,False,False,True,D_VERY_HIGH,D_VERY_HIGH,True,0.0,1.0,22.11964686843288,43.83061385380162,0.08333333333333334,0.20833333333333331,0.025,1.456293829165635,1.4436613903537978,0.12125203197529992
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_MINUS,MEAN_INDEPENDENT_VERIFICATION_PROMPT_BOUNDARY_PLUS,False,False,False,False,D_VERY_HIGH,D_VERY_HIGH,True,0.0,1.0,22.11964686843288,43.83061385380162,0.0,0.16666666666666666,0.0,1.3708421802432589,1.3841393679834915,0.11098720006249994
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_MINUS,MEAN_INVARIANT_CHECKING_EXECUTION_BOUNDARY_MINUS,False,True,False,True,D_VERY_HIGH,D_LOW,False,0.75,0.625,22.11874887679238,21.711415981188992,0.16666666666666666,0.08333333333333333,0.008333333333333333,1.0504463481349378,1.0471040560831157,0.059074007256733244
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_MINUS,MEAN_INVARIANT_CHECKING_EXECUTION_BOUNDARY_PLUS,False,True,False,False,D_VERY_HIGH,D_HIGH,False,0.25,0.875,0.814665791206771,32.36345752398179,0.0,0.16666666666666666,0.016666666666666666,1.7019290436707324,1.7039874106736492,0.08669983523477122
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_MINUS,MEAN_INVARIANT_CHECKING_PROMPT_BOUNDARY_MINUS,False,False,False,True,D_VERY_HIGH,D_LOW,False,0.75,0.625,20.910929245508324,22.31532579683102,0.16666666666666666,0.08333333333333333,-0.008333333333333333,1.4473507638837302,1.4493258060659637,0.06725126459851467
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_MINUS,MEAN_INVARIANT_CHECKING_PROMPT_BOUNDARY_PLUS,False,False,False,False,D_VERY_HIGH,D_MEDIUM,False,0.5,0.75,9.051068071431466,28.24525638386945,0.0,0.16666666666666666,-0.008333333333333333,1.3802810461225579,1.378207062770774,0.07015561260557648
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_MINUS,MEAN_TYPE_REPRESENTATION_DISCIPLINE_EXECUTION_BOUNDARY_MINUS,False,True,False,True,D_VERY_HIGH,D_LOW,False,0.75,0.625,23.70363754246511,20.918971648352628,0.16666666666666666,0.08333333333333333,0.008333333333333333,1.0576437445058202,1.0502755650027218,0.058381240119855696
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_MINUS,MEAN_TYPE_REPRESENTATION_DISCIPLINE_EXECUTION_BOUNDARY_PLUS,False,True,False,False,D_VERY_HIGH,D_LOW,False,0.75,0.625,23.70363754246511,20.918971648352628,0.16666666666666666,0.08333333333333333,0.016666666666666666,1.6974656726154163,1.7020344407673464,0.0711514003966532
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_MINUS,MEAN_TYPE_REPRESENTATION_DISCIPLINE_PROMPT_BOUNDARY_MINUS,False,False,False,True,D_VERY_HIGH,D_LOW,False,0.75,0.625,24.708943356983696,20.416318741093335,0.16666666666666666,0.08333333333333333,0.008333333333333333,1.5014152030028436,1.4897855264210595,0.06978656306383525
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_MINUS,MEAN_TYPE_REPRESENTATION_DISCIPLINE_PROMPT_BOUNDARY_PLUS,False,False,False,False,D_VERY_HIGH,D_HIGH,False,0.25,0.875,8.585249231780722,28.47816580369482,0.0,0.16666666666666666,0.008333333333333333,1.321269233802078,1.3343684218634397,0.05803945773574767
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_PLUS,MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_MINUS,True,False,False,False,D_LOW,D_MEDIUM,False,0.25,0.375,20.481568377929438,18.433481793861013,0.16666666666666666,0.08333333333333333,0.016666666666666666,1.479158549266317,1.5017973541120226,0.06325673668488853
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_PLUS,MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_PLUS,True,False,False,True,D_LOW,D_HIGH,False,0.5,0.5,34.81870136934231,25.60204828956745,0.25,0.125,0.025,1.3461389178433125,1.3208348523498794,0.07570112552908478
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_PLUS,MEAN_EXPLICIT_STATE_TRACKING_EXECUTION_BOUNDARY_MINUS,False,True,False,False,D_LOW,D_LOW,True,0.0,0.25,3.2298301144665853,9.80761266212959,0.0,0.0,0.008333333333333333,1.7557010526143693,1.7551865021362758,0.03856548434099723
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_PLUS,MEAN_EXPLICIT_STATE_TRACKING_EXECUTION_BOUNDARY_PLUS,False,True,False,True,D_LOW,D_LOW,True,0.0,0.25,3.2298301144665853,9.80761266212959,0.0,0.0,-0.025,0.9578694137766359,0.958811943354183,0.027169518322215203
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_PLUS,MEAN_EXPLICIT_STATE_TRACKING_PROMPT_BOUNDARY_MINUS,False,False,False,False,D_LOW,D_MEDIUM,False,0.25,0.375,25.207230836388398,20.796313023090494,0.16666666666666666,0.08333333333333333,0.025,1.3952434022357014,1.3988605591590229,0.0808950856948497
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_PLUS,MEAN_EXPLICIT_STATE_TRACKING_PROMPT_BOUNDARY_PLUS,False,False,False,True,D_LOW,D_VERY_HIGH,False,0.75,0.625,58.60715927767309,37.49627724373284,0.16666666666666666,0.08333333333333333,0.016666666666666666,1.4329326043180624,1.4294016706403088,0.14281959781598513
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_PLUS,MEAN_INDEPENDENT_VERIFICATION_EXECUTION_BOUNDARY_MINUS,False,True,False,False,D_LOW,D_VERY_HIGH,False,0.75,0.625,43.091968923209336,29.738682066500964,0.16666666666666666,0.08333333333333333,0.0,1.77491604189082,1.7760935261966226,0.11195021866718594
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_PLUS,MEAN_INDEPENDENT_VERIFICATION_EXECUTION_BOUNDARY_PLUS,False,True,False,True,D_LOW,D_LOW,True,0.0,0.25,4.628469027130112,10.506932118461352,0.0,0.0,0.008333333333333333,0.9217771120171212,0.9195062730631297,0.02149686231564617
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_PLUS,MEAN_INDEPENDENT_VERIFICATION_PROMPT_BOUNDARY_MINUS,False,False,False,False,D_LOW,D_VERY_HIGH,False,0.75,0.625,46.69773968312177,31.54156744645718,0.25,0.125,0.0,1.3708421802432589,1.3841393679834915,0.10615261198351532
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_PLUS,MEAN_INDEPENDENT_VERIFICATION_PROMPT_BOUNDARY_PLUS,False,False,False,True,D_LOW,D_VERY_HIGH,False,0.75,0.625,46.69773968312177,31.54156744645718,0.16666666666666666,0.08333333333333333,0.03333333333333333,1.456293829165635,1.4436613903537978,0.09322892427760439
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_PLUS,MEAN_INVARIANT_CHECKING_EXECUTION_BOUNDARY_MINUS,False,True,False,False,D_LOW,D_LOW,True,0.0,0.25,2.4593439378965076,9.422369573844549,0.0,0.0,0.0,1.7019290436707324,1.7039874106736492,0.029620700636709997
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_PLUS,MEAN_INVARIANT_CHECKING_EXECUTION_BOUNDARY_PLUS,False,True,False,True,D_LOW,D_HIGH,False,0.5,0.5,23.763427023482116,20.074411116637354,0.16666666666666666,0.08333333333333333,0.008333333333333333,1.0504463481349378,1.0471040560831157,0.04046035977636323
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_PLUS,MEAN_INVARIANT_CHECKING_PROMPT_BOUNDARY_MINUS,False,False,False,False,D_LOW,D_LOW,True,0.0,0.25,3.6671635691805626,10.026279389486577,0.0,0.0,0.008333333333333333,1.3802810461225579,1.378207062770774,0.028070116084062943
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_PLUS,MEAN_INVARIANT_CHECKING_PROMPT_BOUNDARY_PLUS,False,False,False,True,D_LOW,D_MEDIUM,False,0.25,0.375,15.52702474325742,15.956209976525006,0.16666666666666666,0.08333333333333333,0.016666666666666666,1.4473507638837302,1.4493258060659637,0.04332643980183793
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_PLUS,MEAN_TYPE_REPRESENTATION_DISCIPLINE_EXECUTION_BOUNDARY_MINUS,False,True,False,False,D_LOW,D_LOW,True,0.0,0.25,0.8744552722237771,8.629925241008184,0.0,0.0,0.008333333333333333,1.6974656726154163,1.7020344407673464,0.028809978496545353
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_PLUS,MEAN_TYPE_REPRESENTATION_DISCIPLINE_EXECUTION_BOUNDARY_PLUS,False,True,False,True,D_LOW,D_LOW,True,0.0,0.25,0.8744552722237771,8.629925241008184,0.0,0.0,0.008333333333333333,1.0576437445058202,1.0502755650027218,0.021901842797615735
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_PLUS,MEAN_TYPE_REPRESENTATION_DISCIPLINE_PROMPT_BOUNDARY_MINUS,False,False,False,False,D_LOW,D_LOW,True,0.0,0.25,0.13085054229480875,8.127272333748891,0.0,0.0,0.0,1.321269233802078,1.3343684218634397,0.019766577748378193
MEAN_DECOMPOSE_THEN_SOLVE_EXECUTION_BOUNDARY_PLUS,MEAN_TYPE_REPRESENTATION_DISCIPLINE_PROMPT_BOUNDARY_PLUS,False,False,False,True,D_LOW,D_HIGH,False,0.5,0.5,15.992843582908165,16.189119396350378,0.16666666666666666,0.08333333333333333,0.016666666666666666,1.5014152030028436,1.4897855264210595,0.047161277815654545
MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_MINUS,MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_PLUS,True,True,True,False,D_MEDIUM,D_HIGH,False,0.25,0.625,14.337132991412869,35.842832478532166,0.08333333333333334,0.20833333333333331,0.06666666666666667,2.0,2.0,0.13152637173714837
MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_MINUS,MEAN_EXPLICIT_STATE_TRACKING_EXECUTION_BOUNDARY_MINUS,False,False,False,True,D_MEDIUM,D_LOW,False,0.25,0.375,17.251738263462855,20.048396851094306,0.16666666666666666,0.08333333333333333,0.016666666666666666,1.3830745280806234,1.405321349903526,0.05832683203753173
MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_MINUS,MEAN_EXPLICIT_STATE_TRACKING_EXECUTION_BOUNDARY_PLUS,False,False,False,False,D_MEDIUM,D_LOW,False,0.25,0.375,17.251738263462855,20.048396851094306,0.16666666666666666,0.08333333333333333,-0.016666666666666666,1.444681573833681,1.4230502111680148,0.06742264196453428
MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_MINUS,MEAN_EXPLICIT_STATE_TRACKING_PROMPT_BOUNDARY_MINUS,False,True,False,True,D_MEDIUM,D_MEDIUM,True,0.0,0.5,4.7256624584589595,31.037097212055215,0.0,0.16666666666666666,0.008333333333333333,0.9736928793466798,1.047553948170658,0.0658633384525261
MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_MINUS,MEAN_EXPLICIT_STATE_TRACKING_PROMPT_BOUNDARY_PLUS,False,True,False,False,D_MEDIUM,D_VERY_HIGH,False,0.5,0.75,38.125590899743656,47.73706143269756,0.0,0.16666666666666666,0.06666666666666667,1.7469751505701425,1.7037108691535856,0.1798444956974743
MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_MINUS,MEAN_INDEPENDENT_VERIFICATION_EXECUTION_BOUNDARY_MINUS,False,False,False,True,D_MEDIUM,D_VERY_HIGH,False,0.5,0.75,22.610400545279898,39.97946625546568,0.0,0.16666666666666666,0.016666666666666666,1.3814468305299505,1.3747040276308926,0.10846830785452846
MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_MINUS,MEAN_INDEPENDENT_VERIFICATION_EXECUTION_BOUNDARY_PLUS,False,False,False,False,D_MEDIUM,D_LOW,False,0.25,0.375,15.853099350799326,20.74771630742607,0.16666666666666666,0.08333333333333333,0.03333333333333333,1.4462381043309411,1.4526489033539391,0.06483726015686474
MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_MINUS,MEAN_INDEPENDENT_VERIFICATION_PROMPT_BOUNDARY_MINUS,False,True,False,True,D_MEDIUM,D_VERY_HIGH,False,0.5,0.75,26.21617130519233,41.7823516354219,0.08333333333333334,0.20833333333333331,0.008333333333333333,0.8904457761065478,0.9956650787795871,0.07660992015921275
MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_MINUS,MEAN_INDEPENDENT_VERIFICATION_PROMPT_BOUNDARY_PLUS,False,True,False,False,D_MEDIUM,D_VERY_HIGH,False,0.5,0.75,26.21617130519233,41.7823516354219,0.0,0.16666666666666666,0.06666666666666667,1.7908395572507347,1.7345463530557026,0.13530152218477798
MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_MINUS,MEAN_INVARIANT_CHECKING_EXECUTION_BOUNDARY_MINUS,False,False,False,True,D_MEDIUM,D_LOW,False,0.25,0.375,18.02222444003293,19.66315376280927,0.16666666666666666,0.08333333333333333,0.008333333333333333,1.3839675509333111,1.3738415052293733,0.0545746913595654
MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_MINUS,MEAN_INVARIANT_CHECKING_EXECUTION_BOUNDARY_PLUS,False,False,False,False,D_MEDIUM,D_HIGH,False,0.25,0.625,3.2818586455526777,30.315195305602074,0.0,0.16666666666666666,0.05,1.443826103782465,1.4534646602202235,0.08097230909014737
MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_MINUS,MEAN_INVARIANT_CHECKING_PROMPT_BOUNDARY_MINUS,False,True,False,True,D_MEDIUM,D_LOW,False,0.25,0.375,16.814404808748876,20.267063578451296,0.16666666666666666,0.08333333333333333,0.008333333333333333,0.8379910071013789,0.8954277163202298,0.04417812072979147
MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_MINUS,MEAN_INVARIANT_CHECKING_PROMPT_BOUNDARY_PLUS,False,True,False,False,D_MEDIUM,D_MEDIUM,True,0.0,0.5,4.954543634672017,26.196994165489727,0.0,0.16666666666666666,0.025,1.8159766165942823,1.7883537694890064,0.0895901312447032
MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_MINUS,MEAN_TYPE_REPRESENTATION_DISCIPLINE_EXECUTION_BOUNDARY_MINUS,False,False,False,True,D_MEDIUM,D_LOW,False,0.25,0.375,19.60711310570566,18.870709429972905,0.16666666666666666,0.08333333333333333,0.025,1.38643019720646,1.4012554994764177,0.058997052456251725
MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_MINUS,MEAN_TYPE_REPRESENTATION_DISCIPLINE_EXECUTION_BOUNDARY_PLUS,False,False,False,False,D_MEDIUM,D_LOW,False,0.25,0.375,19.60711310570566,18.870709429972905,0.16666666666666666,0.08333333333333333,0.016666666666666666,1.4414615181384678,1.4270539671600002,0.06084075244409846
MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_MINUS,MEAN_TYPE_REPRESENTATION_DISCIPLINE_PROMPT_BOUNDARY_MINUS,False,True,False,True,D_MEDIUM,D_LOW,False,0.25,0.375,20.612418920224247,18.36805652271361,0.16666666666666666,0.08333333333333333,0.016666666666666666,1.177329670463769,1.2377969703353884,0.05618311723825243
MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_MINUS,MEAN_TYPE_REPRESENTATION_DISCIPLINE_PROMPT_BOUNDARY_PLUS,False,True,False,False,D_MEDIUM,D_HIGH,False,0.25,0.625,4.488724795021273,26.429903585315095,0.0,0.16666666666666666,0.05,1.616754417666973,1.5709419659008839,0.07293839644695052
MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_PLUS,MEAN_EXPLICIT_STATE_TRACKING_EXECUTION_BOUNDARY_MINUS,False,False,False,False,D_HIGH,D_LOW,False,0.5,0.5,31.58887125487572,27.216963346800743,0.25,0.125,0.025,1.444681573833681,1.4230502111680148,0.08625909871366425
MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_PLUS,MEAN_EXPLICIT_STATE_TRACKING_EXECUTION_BOUNDARY_PLUS,False,False,False,True,D_HIGH,D_LOW,False,0.5,0.5,31.58887125487572,27.216963346800743,0.25,0.125,0.016666666666666666,1.3830745280806234,1.405321349903526,0.0775838548042482
MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_PLUS,MEAN_EXPLICIT_STATE_TRACKING_PROMPT_BOUNDARY_MINUS,False,True,False,False,D_HIGH,D_MEDIUM,False,0.25,0.625,9.61147053295391,38.205663707761644,0.08333333333333334,0.20833333333333331,0.058333333333333334,1.7469751505701425,1.7037108691535856,0.13523197042607693
MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_PLUS,MEAN_EXPLICIT_STATE_TRACKING_PROMPT_BOUNDARY_PLUS,False,True,False,True,D_HIGH,D_VERY_HIGH,False,0.25,0.875,23.788457908330784,54.905627928403995,0.08333333333333334,0.20833333333333331,-0.008333333333333333,0.9736928793466798,1.047553948170658,0.11497569322129214
MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_PLUS,MEAN_INDEPENDENT_VERIFICATION_EXECUTION_BOUNDARY_MINUS,False,False,False,False,D_HIGH,D_VERY_HIGH,False,0.25,0.875,8.27326755386703,47.14803275117212,0.08333333333333334,0.20833333333333331,0.025,1.4462381043309411,1.4526489033539391,0.1349289767647253
MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_PLUS,MEAN_INDEPENDENT_VERIFICATION_EXECUTION_BOUNDARY_PLUS,False,False,False,True,D_HIGH,D_LOW,False,0.5,0.5,30.190232342212195,27.916282803132503,0.25,0.125,0.025,1.3814468305299505,1.3747040276308926,0.07751656514925481
MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_PLUS,MEAN_INDEPENDENT_VERIFICATION_PROMPT_BOUNDARY_MINUS,False,True,False,False,D_HIGH,D_VERY_HIGH,False,0.25,0.875,11.87903831377946,48.95091813112833,0.0,0.25,0.058333333333333334,1.7908395572507347,1.7345463530557026,0.16692077440460218
MEAN_DECOMPOSE_THEN_SOLVE_PROMPT_BOUNDARY_PLUS,MEAN_INDEPENDENT_VERIFICATION_PROMPT_BOUNDARY_PLUS,False,True,False,True,D_HIGH,D_VERY_HIGH,False,0.25,0.875,11.87903831377946,48.95091813112833,0.08333333333333334,0.20833333333333331,0.016666666666666666,0.8904457761065478,0.9956650787795871,0.061836538925800245
