fixture_id,comparison,alpha,output_index,top1_agreement,vocabulary_js,target_logp_abs_difference,logit_cosine,max_abs_logit_difference
G12_1_FIXTURE_03,E3_vs_E4,NO_HOOK,29,1,7.209119138107402e-12,3.2550489734717303e-06,0.9999999999995113,3.62396240234375e-05
G12_1_FIXTURE_03,E3_vs_E4,NO_HOOK,30,1,9.952346598440047e-12,1.6918621081885021e-06,0.9999999999993354,4.9591064453125e-05
G12_1_FIXTURE_03,E3_vs_E4,NO_HOOK,31,1,6.8699944655938405e-12,1.443909507514718e-07,0.9999999999994331,3.62396240234375e-05
G12_1_FIXTURE_03,E3_vs_E4,NO_HOOK,32,1,7.644534519884752e-12,3.958206182375079e-06,0.9999999999995106,2.86102294921875e-05
G12_1_FIXTURE_03,E3_vs_E4,0,0,1,9.9618900520224e-12,7.736088200260838e-06,0.9999999999982927,3.910064697265625e-05
G12_1_FIXTURE_03,E3_vs_E4,0,1,1,7.174641781118462e-11,1.6497896503153697e-05,0.9999999999985311,4.38690185546875e-05
G12_1_FIXTURE_03,E3_vs_E4,0,2,1,2.5478953331600483e-11,4.395564177528399e-06,0.999999999999414,3.7670135498046875e-05
G12_1_FIXTURE_03,E3_vs_E4,0,3,1,1.168288060247422e-11,4.62799780720502e-07,0.9999999999994519,4.57763671875e-05
G12_1_FIXTURE_03,E3_vs_E4,0,4,1,1.0023774352678538e-11,7.570490829778009e-07,0.9999999999994353,3.910064697265625e-05
G12_1_FIXTURE_03,E3_vs_E4,0,5,1,1.121025158634349e-11,1.1104097019654091e-06,0.9999999999995252,4.76837158203125e-05
G12_1_FIXTURE_03,E3_vs_E4,0,6,1,6.375973058126192e-12,7.687512066922864e-07,0.9999999999995018,3.337860107421875e-05
G12_1_FIXTURE_03,E3_vs_E4,0,7,1,8.439167124351938e-12,4.2842100320683585e-06,0.9999999999995841,3.62396240234375e-05
G12_1_FIXTURE_03,E3_vs_E4,0,8,1,1.0551253808156852e-11,2.1460467145573148e-06,0.999999999999433,3.910064697265625e-05
G12_1_FIXTURE_03,E3_vs_E4,0,9,1,9.447591304492798e-12,1.753315977737202e-06,0.9999999999994895,3.4809112548828125e-05
G12_1_FIXTURE_03,E3_vs_E4,0,10,1,9.07176921258907e-12,1.6467204133618907e-06,0.9999999999994912,3.62396240234375e-05
G12_1_FIXTURE_03,E3_vs_E4,0,11,1,8.400003124215774e-12,3.675738060593403e-06,0.9999999999994328,2.6702880859375e-05
G12_1_FIXTURE_03,E3_vs_E4,0,12,1,1.4033086701766319e-11,2.3955804056896568e-05,0.9999999999988091,3.337860107421875e-05
G12_1_FIXTURE_03,E3_vs_E4,0,13,1,8.13258434920189e-12,2.9922594855236184e-06,0.9999999999994439,3.337860107421875e-05
G12_1_FIXTURE_03,E3_vs_E4,0,14,1,5.394193154296899e-12,2.174818606093254e-06,0.999999999999484,3.4332275390625e-05
G12_1_FIXTURE_03,E3_vs_E4,0,15,1,7.030760807657702e-12,6.6996344010306075e-06,0.9999999999994623,2.86102294921875e-05
G12_1_FIXTURE_03,E3_vs_E4,0,16,1,7.645735517054672e-12,7.435686075751846e-07,0.9999999999993683,3.7670135498046875e-05
G12_1_FIXTURE_03,E3_vs_E4,0,17,1,7.178770148029834e-12,2.5942591470595744e-06,0.9999999999994877,3.62396240234375e-05
G12_1_FIXTURE_03,E3_vs_E4,0,18,1,7.677444315568232e-12,1.96183670553296e-06,0.9999999999994863,3.337860107421875e-05
G12_1_FIXTURE_03,E3_vs_E4,0,19,1,7.536945136872433e-12,4.354707332510088e-07,0.9999999999995377,3.62396240234375e-05
G12_1_FIXTURE_03,E3_vs_E4,0,20,1,8.148777550930545e-12,2.0565152425433553e-07,0.9999999999994629,3.24249267578125e-05
G12_1_FIXTURE_03,E3_vs_E4,0,21,1,7.736693570718422e-12,4.102075038758812e-06,0.9999999999995766,3.24249267578125e-05
G12_1_FIXTURE_03,E3_vs_E4,0,22,1,8.624144479239838e-12,8.624527634282231e-07,0.9999999999994755,4.00543212890625e-05
G12_1_FIXTURE_03,E3_vs_E4,0,23,1,8.000490330684769e-12,1.5091196470251589e-05,0.9999999999995376,3.62396240234375e-05
G12_1_FIXTURE_03,E3_vs_E4,0,24,1,7.679005371793006e-12,1.3395894882251014e-06,0.9999999999995505,3.4332275390625e-05
G12_1_FIXTURE_03,E3_vs_E4,0,25,1,8.291788247887214e-12,3.3805549950471914e-06,0.9999999999995369,3.337860107421875e-05
G12_1_FIXTURE_03,E3_vs_E4,0,26,1,7.171947212890084e-12,2.0297222729226405e-06,0.999999999999422,3.337860107421875e-05
G12_1_FIXTURE_03,E3_vs_E4,0,27,1,4.815075492171711e-12,2.153983821528982e-06,0.9999999999994491,2.956390380859375e-05
G12_1_FIXTURE_03,E3_vs_E4,0,28,1,5.370736488236909e-12,5.999263320788373e-06,0.9999999999993455,3.62396240234375e-05
G12_1_FIXTURE_03,E3_vs_E4,0,29,1,7.209119138107402e-12,3.2550489734717303e-06,0.9999999999995113,3.62396240234375e-05
G12_1_FIXTURE_03,E3_vs_E4,0,30,1,9.952346598440047e-12,1.6918621081885021e-06,0.9999999999993354,4.9591064453125e-05
G12_1_FIXTURE_03,E3_vs_E4,0,31,1,6.8699944655938405e-12,1.443909507514718e-07,0.9999999999994331,3.62396240234375e-05
G12_1_FIXTURE_03,E3_vs_E4,0,32,1,7.644534519884752e-12,3.958206182375079e-06,0.9999999999995106,2.86102294921875e-05
G12_1_FIXTURE_03,E0_vs_E3,0,0,1,0.000401574825816042,0.02270088809146742,0.9999143538756627,0.17360973358154297
G12_1_FIXTURE_03,E0_vs_E3,0,1,1,0.00020352931009230173,0.011950208056624945,0.9999621916547795,0.13185977935791016
G12_1_FIXTURE_03,E0_vs_E3,0,2,1,8.611172059435132e-05,0.005123290004432235,0.9999927941507929,0.08982276916503906
G12_1_FIXTURE_03,E0_vs_E3,0,3,1,7.527556656458661e-05,0.03930537071801332,0.9999949022055749,0.09938621520996094
G12_1_FIXTURE_03,E0_vs_E3,0,4,1,6.472568381284393e-05,0.013611767623153526,0.9999925633028257,0.12553882598876953
G12_1_FIXTURE_03,E0_vs_E3,0,5,1,0.0001112322066719182,0.029806979597031713,0.9999937824924543,0.09898567199707031
G12_1_FIXTURE_03,E0_vs_E3,0,6,1,4.399177669414942e-05,0.021093244688071167,0.9999920831426768,0.11734962463378906
G12_1_FIXTURE_03,E0_vs_E3,0,7,1,4.817685458368472e-05,0.008536357123713145,0.9999918696652252,0.09301137924194336
G12_1_FIXTURE_03,E0_vs_E3,0,8,1,5.0460367483380614e-05,0.015860159039036148,0.9999918252583094,0.08354949951171875
G12_1_FIXTURE_03,E0_vs_E3,0,9,1,3.531708645925527e-05,0.013740942526604627,0.9999944972988206,0.08337211608886719
G12_1_FIXTURE_03,E0_vs_E3,0,10,1,5.591755805018629e-05,0.00401907703164639,0.9999919231157353,0.11072921752929688
G12_1_FIXTURE_03,E0_vs_E3,0,11,1,3.927699450910226e-05,0.002441687579274543,0.9999908374481571,0.08373165130615234
G12_1_FIXTURE_03,E0_vs_E3,0,12,1,0.00020510323261128802,0.0007744196679944082,0.9999387215373253,0.14086437225341797
G12_1_FIXTURE_03,E0_vs_E3,0,13,1,6.491014825900457e-05,0.008247015822353987,0.9999913472942613,0.12809467315673828
G12_1_FIXTURE_03,E0_vs_E3,0,14,1,4.260715998567806e-05,0.009749164055088855,0.9999930157976493,0.07406902313232422
G12_1_FIXTURE_03,E0_vs_E3,0,15,1,5.615026389280955e-05,0.01736090446091154,0.9999893926942437,0.10645866394042969
G12_1_FIXTURE_03,E0_vs_E3,0,16,1,9.175310233466058e-05,0.017008782439612347,0.9999804309444149,0.09589481353759766
G12_1_FIXTURE_03,E0_vs_E3,0,17,1,6.100413081682398e-05,0.001027919152729595,0.9999937015438509,0.090057373046875
G12_1_FIXTURE_03,E0_vs_E3,0,18,1,5.383340572831825e-05,0.0014449802609011186,0.9999936170418046,0.07359695434570312
G12_1_FIXTURE_03,E0_vs_E3,0,19,1,3.642250019875352e-05,0.012369844563508536,0.9999952220375896,0.08819103240966797
G12_1_FIXTURE_03,E0_vs_E3,0,20,1,8.722394417088795e-05,0.018208027511764868,0.9999893895052117,0.13239574432373047
G12_1_FIXTURE_03,E0_vs_E3,0,21,1,4.817694830099213e-05,0.008293243573724851,0.9999939066315544,0.09920501708984375
G12_1_FIXTURE_03,E0_vs_E3,0,22,0,4.5169005892616216e-05,0.005725464897199828,0.9999938993060861,0.08856964111328125
G12_1_FIXTURE_03,E0_vs_E3,0,23,1,4.4417605991760534e-05,0.03228240931432502,0.9999951528232163,0.09481430053710938
G12_1_FIXTURE_03,E0_vs_E3,0,24,1,4.6393885751944265e-05,0.009495506495767359,0.999991349122971,0.13745880126953125
G12_1_FIXTURE_03,E0_vs_E3,0,25,1,4.8526979046262196e-05,0.016035359070174948,0.999991606309183,0.08794021606445312
G12_1_FIXTURE_03,E0_vs_E3,0,26,1,6.36478142087604e-05,0.03868098110123874,0.999989778118174,0.10059928894042969
G12_1_FIXTURE_03,E0_vs_E3,0,27,1,5.812126726911879e-05,0.012555501324445828,0.9999874409257954,0.09203720092773438
G12_1_FIXTURE_03,E0_vs_E3,0,28,1,7.480793476443955e-05,0.007309790532243454,0.9999806812920451,0.11446142196655273
G12_1_FIXTURE_03,E0_vs_E3,0,29,1,5.036445565807714e-05,0.03797869435832979,0.999992477174968,0.10526275634765625
G12_1_FIXTURE_03,E0_vs_E3,0,30,1,3.861736725456098e-05,0.001018394782429155,0.99998330264006,0.10302352905273438
G12_1_FIXTURE_03,E0_vs_E3,0,31,1,4.232268169318478e-05,0.01579873012642885,0.9999882984950447,0.08857393264770508
G12_1_FIXTURE_03,E0_vs_E3,0,32,1,4.0250117547244375e-05,0.02124966978785281,0.9999928611413484,0.08549118041992188
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,0,1,4.5181327590977593e-17,0.0,1.0,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,1,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,2,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,3,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,4,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,5,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,6,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,7,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,8,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,9,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,10,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,11,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,12,1,4.3914082739815367e-17,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,13,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,14,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,15,1,0.0,0.0,0.9999999999999999,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,16,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,17,1,0.0,0.0,0.9999999999999999,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,18,1,0.0,0.0,0.9999999999999999,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,19,1,0.0,0.0,0.9999999999999999,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,20,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,21,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,22,1,0.0,0.0,0.9999999999999998,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,23,1,0.0,0.0,0.9999999999999999,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,24,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,25,1,0.0,0.0,0.9999999999999998,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,26,1,0.0,0.0,0.9999999999999998,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,27,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,28,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,29,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,30,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,31,1,0.0,0.0,0.9999999999999998,0.0
G12_1_FIXTURE_03,E3_NOHOOK_vs_ALPHA0,0,32,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,0,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,1,1,-5.688233839880137e-17,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,2,1,0.0,0.0,0.9999999999999999,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,3,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,4,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,5,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,6,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,7,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,8,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,9,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,10,1,0.0,0.0,0.9999999999999998,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,11,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,12,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,13,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,14,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,15,1,0.0,0.0,0.9999999999999999,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,16,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,17,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,18,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,19,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,20,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,21,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,22,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,23,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,24,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,25,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,26,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,27,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,28,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,29,1,0.0,0.0,1.0000000000000002,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,30,1,0.0,0.0,0.9999999999999998,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,31,1,0.0,0.0,0.9999999999999998,0.0
G12_1_FIXTURE_03,E4_NOHOOK_vs_ALPHA0,0,32,1,0.0,0.0,1.0,0.0
G12_1_FIXTURE_03,E3_vs_E4,0.01,0,1,2.1521605151818e-11,1.27969872600886e-05,0.9999999999977672,3.4332275390625e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,1,1,9.310133453633949e-12,1.1225394512592857e-05,0.9999999999982906,3.910064697265625e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,2,1,1.7074211926382632e-11,1.804222456591731e-05,0.9999999999994664,3.910064697265625e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,3,1,2.3195288373695904e-11,6.075148082373971e-07,0.9999999999994169,4.863739013671875e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,4,1,1.033836520322488e-11,2.5501437654895653e-06,0.9999999999993461,3.62396240234375e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,5,1,1.1591246035250474e-11,7.885896202708409e-08,0.9999999999995193,4.5299530029296875e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,6,1,9.508742139444413e-12,5.920243104640122e-06,0.9999999999995169,3.814697265625e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,7,1,7.887013809730216e-12,6.210835504560919e-06,0.9999999999995688,3.528594970703125e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,8,1,9.432657775745969e-12,4.580756307603906e-06,0.9999999999994242,3.62396240234375e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,9,1,8.713629111250166e-12,3.38768209573459e-06,0.9999999999993889,3.910064697265625e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,10,1,8.369280767524079e-12,5.295973135588383e-06,0.9999999999995152,3.337860107421875e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,11,1,6.2817041916606476e-12,4.5313446150885284e-07,0.9999999999993979,3.337860107421875e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,12,1,1.198481482300593e-11,1.0805764230070736e-05,0.9999999999989148,2.574920654296875e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,13,1,8.507930843821921e-12,8.604394725608699e-07,0.9999999999995406,4.00543212890625e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,14,1,6.775029638985541e-12,2.5129392966505293e-06,0.9999999999994952,3.24249267578125e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,15,1,7.858081674351844e-12,1.5313609917910753e-05,0.9999999999994843,2.86102294921875e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,16,1,8.791085016756303e-12,4.9312836392090276e-06,0.9999999999992786,3.0517578125e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,17,1,6.5390879657082465e-12,3.9480911926403905e-06,0.9999999999995146,3.528594970703125e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,18,1,1.0810408383592978e-11,2.134295904454575e-07,0.9999999999994699,3.719329833984375e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,19,1,1.0037423706089866e-11,2.668740206601683e-06,0.9999999999995287,3.4332275390625e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,20,1,1.877292388348074e-11,2.407063442788626e-06,0.9999999999994642,4.9591064453125e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,21,1,7.447368797028422e-12,5.071796653766114e-06,0.9999999999995619,3.528594970703125e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,22,1,6.792763943294497e-12,2.0542786014488e-06,0.9999999999995228,3.910064697265625e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,23,1,8.100417967614973e-12,1.384556394512515e-05,0.9999999999995494,4.57763671875e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,24,1,8.30100062103642e-12,3.251995639885763e-06,0.9999999999995081,3.62396240234375e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,25,1,7.975195863654734e-12,4.500159310083518e-06,0.9999999999995525,3.4332275390625e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,26,1,7.207921361905996e-12,4.123085970419993e-06,0.999999999999475,3.528594970703125e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,27,1,4.1400382070683625e-12,7.423656533944722e-08,0.9999999999994582,2.765655517578125e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,28,1,6.673083744529182e-12,3.775642518633049e-07,0.9999999999992388,2.956390380859375e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,29,1,5.663812276143352e-12,2.8330612078519835e-06,0.9999999999995316,2.9087066650390625e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,30,1,7.377103528961703e-12,1.095639063919407e-06,0.9999999999994811,2.86102294921875e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,31,1,5.850531573021266e-12,4.010161109846422e-07,0.9999999999988539,3.2901763916015625e-05
G12_1_FIXTURE_03,E3_vs_E4,0.01,32,1,5.784413901633058e-12,9.414761946047179e-06,0.9999999999995052,3.0994415283203125e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,0,1,9.38395555406394e-12,1.2850068433323258e-05,0.9999999999979817,4.482269287109375e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,1,1,9.938232899601652e-12,2.04618408794488e-05,0.9999999999983322,3.719329833984375e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,2,1,3.6004422975116086e-11,1.544966314348528e-05,0.9999999999994358,4.57763671875e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,3,1,2.0105315111310967e-11,2.1039760156327247e-08,0.9999999999994886,4.1961669921875e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,4,1,1.1137829772936932e-11,8.245451372346224e-06,0.999999999999475,4.673004150390625e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,5,1,1.4952170637832957e-11,4.976137647716428e-06,0.999999999999551,4.482269287109375e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,6,1,9.641449233657308e-12,4.549156303212953e-06,0.999999999999538,3.814697265625e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,7,1,7.684204205297946e-12,2.8676888952361423e-07,0.9999999999995575,2.6702880859375e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,8,1,8.433744918309478e-12,3.493154885347849e-06,0.999999999999394,3.814697265625e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,9,1,6.8996016036773085e-12,6.710771319973219e-06,0.9999999999994867,3.62396240234375e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,10,1,7.190696411314207e-12,6.6096242345992096e-06,0.9999999999995314,3.0994415283203125e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,11,1,6.67193094069425e-12,7.788757052651363e-07,0.9999999999992466,4.100799560546875e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,12,1,1.8683597804960534e-11,1.1200779304942898e-05,0.9999999999988517,3.147125244140625e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,13,1,7.0852054839977125e-12,4.556912443831607e-06,0.9999999999995337,4.482269287109375e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,14,1,6.026247121063507e-12,1.89677874118388e-06,0.9999999999994712,3.4332275390625e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,15,1,8.603726700005154e-12,1.4120711174570033e-05,0.9999999999994439,2.956390380859375e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,16,1,7.613288603917765e-12,2.72763427133782e-06,0.9999999999993192,3.147125244140625e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,17,1,7.213717036726005e-12,2.9952659019727434e-06,0.999999999999502,3.814697265625e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,18,1,7.503856041307619e-12,4.541867035356972e-06,0.9999999999994842,3.147125244140625e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,19,1,8.062688046711687e-12,7.753748683114736e-07,0.9999999999994972,3.62396240234375e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,20,1,9.620101026866401e-12,1.5852481993761103e-06,0.9999999999994801,2.956390380859375e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,21,1,7.395628084795194e-12,2.5802863881096982e-06,0.9999999999995565,3.4332275390625e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,22,1,9.44585924066388e-12,1.708131584621242e-06,0.9999999999995215,4.1961669921875e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,23,1,7.221981499952694e-12,1.840638621075641e-06,0.999999999999571,3.719329833984375e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,24,1,9.635123540427895e-12,9.568591394781834e-07,0.9999999999995328,4.1961669921875e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,25,1,9.248376277426231e-12,1.962116375153755e-06,0.9999999999995326,3.4332275390625e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,26,1,8.595746754407603e-12,3.8115876677125016e-07,0.9999999999994594,3.62396240234375e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,27,1,4.389115586424845e-12,2.0970733221048476e-06,0.999999999999459,3.147125244140625e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,28,1,5.11612915625841e-12,4.0781755661356556e-06,0.9999999999993336,3.0517578125e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,29,1,5.5238577109410515e-12,3.2754955014979714e-06,0.9999999999995259,4.38690185546875e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,30,1,6.728455805145224e-12,1.5103942629934863e-07,0.9999999999993546,3.4332275390625e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,31,1,7.358622451266529e-12,5.238434214405174e-06,0.9999999999994238,3.719329833984375e-05
G12_1_FIXTURE_03,E3_vs_E4,0.1,32,1,9.199533176843912e-12,1.1388472280771111e-06,0.9999999999995228,3.0040740966796875e-05
G12_1_FIXTURE_03,E3_vs_E4,97.8516893058,0,1,1.533965074515445e-11,1.137532906092531e-05,0.9999999999968995,3.910064697265625e-05
G12_1_FIXTURE_03,E3_vs_E4,97.8516893058,1,1,9.545277263902322e-12,3.3321398611008135e-05,0.999999999997306,3.814697265625e-05
G12_1_FIXTURE_03,E3_vs_E4,97.8516893058,2,1,1.5754387624934077e-11,1.2340443120706368e-06,0.9999999999994662,4.00543212890625e-05
G12_1_FIXTURE_03,E3_vs_E4,97.8516893058,3,1,1.852683357703759e-11,7.704610082370777e-06,0.9999999999994685,3.719329833984375e-05
