route,S,N,R,K_reference,K_fresh,controller_split_role,subspace_sd,generic_random_mean,scenario,learned_advantage,measurement_sd,rejection_rate,wilson_low,wilson_high,mean_contrast,contrast_bias,contrast_sd,random_mean_interval_width_approx,leave_one_subspace_rejection_stability,minimum_attainable_p,minimum_attainable_p_after_one_deletion
ROUTE_1,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.35,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.0862554346113913,0.8287,0.8234153153068838,0.8338584401898329,0.3619745542089124,-0.0006124019638262257,0.13211645915698556,0.08296274995595333,0.7075,0.025,0.02564102564102564
ROUTE_1,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.55,NULL,0.0,0.0862554346113913,0.0512,0.04823065586678381,0.054341715697175705,-0.000529790123807108,-0.000529790123807108,0.13410112599065038,0.08288693843522495,0.02625,0.025,0.02564102564102564
ROUTE_1,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.55,MODEST_0_05,0.05,0.0862554346113913,0.09845,0.09439787422542592,0.10265634993123168,0.04917370820585162,-0.0008262917941483858,0.13269870313501844,0.08286339022056594,0.05045,0.025,0.02564102564102564
ROUTE_1,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.55,MODEST_0_10,0.1,0.0862554346113913,0.1724,0.16722809255314314,0.17769772947081658,0.09831945706387668,-0.0016805429361233248,0.13394999589894,0.08277309875874195,0.10055,0.025,0.02564102564102564
ROUTE_1,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.55,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.0862554346113913,0.36025,0.3536240738478926,0.36692960022978865,0.17937885827452543,-0.0019146198118438762,0.13183945970732894,0.08285950247439558,0.2398,0.025,0.02564102564102564
ROUTE_1,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.55,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.0862554346113913,0.82885,0.8235671001969596,0.8340065976889404,0.3433126602830988,-0.019274295889639803,0.10591115762274034,0.08289001977273158,0.7063,0.025,0.02564102564102564
ROUTE_1,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.15,NULL,0.0,0.0862554346113913,0.04845,0.045559990800755165,0.05151343696151292,0.00024449239527739834,0.00024449239527739834,0.22032729858301153,0.136632912111368,0.02445,0.025,0.02564102564102564
ROUTE_1,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.15,MODEST_0_05,0.05,0.0862554346113913,0.07215,0.06864573195939641,0.07581859329381233,0.0482270363392097,-0.0017729636607902999,0.21790150987702053,0.13654963256559025,0.03935,0.025,0.02564102564102564
ROUTE_1,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.15,MODEST_0_10,0.1,0.0862554346113913,0.11455,0.11021002332979339,0.11903801726585765,0.10193996105590754,0.0019399610559075325,0.22084476249771642,0.1368351781192674,0.0635,0.025,0.02564102564102564
ROUTE_1,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.15,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.0862554346113913,0.19825,0.1927828314197512,0.20383306234010792,0.1814293328896584,0.00013585480328909272,0.22049778158566125,0.13677954350925117,0.11715,0.025,0.02564102564102564
ROUTE_1,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.15,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.0862554346113913,0.47815,0.47123196012804225,0.4850764318476095,0.36437473130460785,0.0017877751318692292,0.21767748491872524,0.13676432378382922,0.3405,0.025,0.02564102564102564
ROUTE_1,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.35,NULL,0.0,0.0862554346113913,0.0494,0.04648229581148323,0.052490767082278254,0.0005178497939612301,0.0005178497939612301,0.21925028126236723,0.13635201198312555,0.0246,0.025,0.02564102564102564
ROUTE_1,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.35,MODEST_0_05,0.05,0.0862554346113913,0.07685,0.07323931963996606,0.08062320047431527,0.05085932026634144,0.0008593202663414387,0.22065737074507563,0.13668224698398257,0.04005,0.025,0.02564102564102564
ROUTE_1,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.35,MODEST_0_10,0.1,0.0862554346113913,0.1114,0.10711398009887406,0.11583527032393044,0.09889365375594884,-0.0011063462440511623,0.2195626281864401,0.13650250044234613,0.062,0.025,0.02564102564102564
ROUTE_1,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.35,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.0862554346113913,0.19875,0.19327749928170818,0.20433820244209483,0.1801322196953715,-0.0011612583909978158,0.21856372359228324,0.1364835816236379,0.1173,0.025,0.02564102564102564
ROUTE_1,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.35,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.0862554346113913,0.4786,0.47168160380544333,0.485526615337758,0.35648697091012904,-0.006099985262609575,0.2012954084495799,0.13648452581053558,0.33475,0.025,0.02564102564102564
ROUTE_1,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.55,NULL,0.0,0.0862554346113913,0.04705,0.044201381985967424,0.05007258347725776,-2.573341471541939e-05,-2.573341471541939e-05,0.21661376191481807,0.1343800026789917,0.0202,0.025,0.02564102564102564
ROUTE_1,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.55,MODEST_0_05,0.05,0.0862554346113913,0.07355,0.07001359033557945,0.07725019721667219,0.05099742339930818,0.000997423399308174,0.21472062211946807,0.13449613452395728,0.0314,0.025,0.02564102564102564
ROUTE_1,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.55,MODEST_0_10,0.1,0.0862554346113913,0.1056,0.10141624600735391,0.10993523203370142,0.09474682772187992,-0.005253172278120083,0.21132300789972525,0.1342763918433314,0.04755,0.025,0.02564102564102564
ROUTE_1,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.55,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.0862554346113913,0.1801,0.174835966702126,0.18548689796656972,0.17113850388850987,-0.010154974197859434,0.20051218433345497,0.134318865948391,0.0827,0.025,0.02564102564102564
ROUTE_1,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.55,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.0862554346113913,0.4194,0.41257722407131975,0.42625373214092427,0.31301086081625945,-0.049576095356479166,0.1595498563904346,0.13447512961534636,0.2124,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.15,NULL,0.0,0.0862554346113913,0.04825,0.04536586122239952,0.05130764335429101,-0.000778747067285118,-0.000778747067285118,0.11440906741269607,0.0828286379045232,0.0222,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.15,MODEST_0_05,0.05,0.0862554346113913,0.1129,0.10858815129243757,0.11736052302219863,0.05044151528996864,0.00044151528996863587,0.11590975926210212,0.08270327318112305,0.06275,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.15,MODEST_0_10,0.1,0.0862554346113913,0.20915,0.20356962366851125,0.2148420837053248,0.10010671827600455,0.00010671827600454431,0.11580955848604398,0.08275799422002106,0.1253,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.15,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.0862554346113913,0.4438,0.4369258380952351,0.45069574675747104,0.1814403874910959,0.0001469094047265862,0.11525120677243551,0.08309886065972551,0.30625,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.15,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.0862554346113913,0.9135,0.9095243689533197,0.9173168172282817,0.36173281148009134,-0.000854144692647274,0.11536961607793651,0.0829387305959666,0.82465,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.35,NULL,0.0,0.0862554346113913,0.0505,0.047550610725174164,0.0536220296892639,-6.37042089442184e-05,-6.37042089442184e-05,0.1152330913455524,0.0826962725643242,0.0261,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.35,MODEST_0_05,0.05,0.0862554346113913,0.1067,0.1024965510039646,0.1110545045577673,0.0488411235991602,-0.001158876400839802,0.11570281139915223,0.08298586501898085,0.059,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.35,MODEST_0_10,0.1,0.0862554346113913,0.20565,0.2001052905829636,0.21130776104326515,0.09848276030709613,-0.0015172396929038767,0.1151940593399584,0.08269889860686921,0.1244,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.35,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.0862554346113913,0.4476,0.4407193566034251,0.4545007687752547,0.1812495036367813,-4.397444958800789e-05,0.11496370004239431,0.0827484193721113,0.3136,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.35,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.0862554346113913,0.91085,0.9068214197188282,0.9147207842538707,0.362033967127667,-0.0005529890450716168,0.11478343450180278,0.08290193848141997,0.82635,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.55,NULL,0.0,0.0862554346113913,0.048,0.045123219032845246,0.05105038156187333,-0.001001032208414584,-0.001001032208414584,0.11509262327923772,0.08289234741661912,0.0245,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.55,MODEST_0_05,0.05,0.0862554346113913,0.1036,0.0994524262724427,0.10789981991283702,0.04870571740232499,-0.0012942825976750144,0.11410488171690576,0.08269395319492599,0.0561,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.55,MODEST_0_10,0.1,0.0862554346113913,0.20785,0.20228279713163655,0.21352940953594535,0.10036599063730828,0.0003659906373082722,0.11416335497061429,0.08298872232661327,0.12195,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.55,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.0862554346113913,0.44895,0.44206715195609736,0.45585245492523097,0.1805320987051194,-0.0007613793812498992,0.11350319102849218,0.08295020015136247,0.31075,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.1,0.55,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.0862554346113913,0.9129,0.9089122862008865,0.9167291304239824,0.34238914296750855,-0.020197813205230064,0.0944439924935288,0.08298492874873853,0.8173,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.15,NULL,0.0,0.0862554346113913,0.04915,0.04623955387405831,0.05223360503773123,0.0006135858945670763,0.0006135858945670763,0.20974784982940392,0.1368707183758492,0.02585,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.15,MODEST_0_05,0.05,0.0862554346113913,0.07645,0.07284821350106967,0.08021446024205657,0.0507545576785788,0.0007545576785788002,0.2094411057564219,0.13654698541273325,0.04025,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.15,MODEST_0_10,0.1,0.0862554346113913,0.1145,0.11016087137704239,0.11898718842221429,0.09833349318112179,-0.0016665068188782134,0.20991797544282031,0.13681987459389006,0.06185,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.15,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.0862554346113913,0.2082,0.2026292418371017,0.2138828304052409,0.18181257076481622,0.0005190926784469085,0.20960021355374414,0.13687645545897478,0.12255,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.15,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.0862554346113913,0.506,0.4990704928522428,0.5129272027150839,0.3617381470699398,-0.0008488091027988309,0.20841039449965654,0.13676426805436984,0.361,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.35,NULL,0.0,0.0862554346113913,0.0508,0.047842039057003814,0.05393048613580057,0.000664835003970545,0.000664835003970545,0.20955156497009023,0.13662285429790005,0.0236,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.35,MODEST_0_05,0.05,0.0862554346113913,0.0785,0.07485293997625359,0.0823089464190426,0.04796550191404902,-0.002034498085950985,0.210890115665096,0.13626577322835004,0.04175,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.35,MODEST_0_10,0.1,0.0862554346113913,0.1193,0.11488065945759215,0.12386555679552591,0.10063344483676581,0.0006334448367658063,0.20841517383277552,0.13653520562992488,0.0654,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.35,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.0862554346113913,0.205,0.19946198482541672,0.21065131644768498,0.1792546026582708,-0.0020388754280984966,0.2096482949753846,0.1367213344118572,0.1247,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.35,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.0862554346113913,0.5039,0.4969706080667992,0.5108278940519632,0.3536155012389344,-0.00897145493380419,0.1933838823509116,0.13648533619335868,0.35825,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.55,NULL,0.0,0.0862554346113913,0.04525,0.04245565319614067,0.04821900359688648,-0.0019193955212260083,-0.0019193955212260083,0.20554403076696928,0.1343614706684308,0.0198,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.55,MODEST_0_05,0.05,0.0862554346113913,0.0726,0.06908535851024862,0.07627879391050961,0.048330218160890864,-0.0016697818391091385,0.20478800118176196,0.13433913114976204,0.03245,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.55,MODEST_0_10,0.1,0.0862554346113913,0.10335,0.09920698295796271,0.10764535924534507,0.09523551771815156,-0.004764482281848448,0.19866013430223914,0.1344277173427994,0.04725,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.55,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.0862554346113913,0.18405,0.17874012346853455,0.1894812241153179,0.16931596911116084,-0.011977508975208467,0.19248043584144262,0.13421688698235626,0.08995,0.025,0.02564102564102564
ROUTE_2,39,300,2,20,12,PLANNING_SENSITIVITY_ONLY_NOT_AN_AUTHORIZED_IDENTITY_CHANGE,0.2,0.55,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.0862554346113913,0.44735,0.44046977050471736,0.45425045089199056,0.3156699726495151,-0.04691698352322354,0.15384916619436598,0.134272797355836,0.2481,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.15,NULL,0.0,0.042426406871192854,0.04785,0.044977644332797204,0.050896013872738205,-0.00024978415798565637,-0.00024978415798565637,0.1095359575949208,0.06819065805650772,0.0234,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.15,MODEST_0_05,0.05,0.042426406871192854,0.1153,0.11094733469081967,0.11980041785074723,0.0495799485761197,-0.00042005142388030353,0.11022838134550485,0.06823213898117118,0.06225,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.15,MODEST_0_10,0.1,0.042426406871192854,0.2292,0.2234271250470939,0.2350768816808923,0.10194962486508127,0.0019496248650812675,0.1096254652544016,0.06821588650892914,0.13815,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.15,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.042426406871192854,0.47135,0.46443802998408307,0.4782729736819317,0.1805194933916171,-0.0007739846947522055,0.10956341271288271,0.06817341049953873,0.3279,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.15,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.042426406871192854,0.9325,0.9289392486544974,0.9358946401569721,0.3628309391778642,0.0002439830051255698,0.10978292458920695,0.06814532746014611,0.85955,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.35,NULL,0.0,0.042426406871192854,0.04825,0.04536586122239952,0.05130764335429101,-0.0004122813840368139,-0.0004122813840368139,0.10958634802469266,0.06816434436523776,0.02265,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.35,MODEST_0_05,0.05,0.042426406871192854,0.11285,0.1085390082689825,0.11730968524925933,0.04905116154359189,-0.0009488384564081132,0.10993469860903746,0.06817001638014389,0.0612,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.35,MODEST_0_10,0.1,0.042426406871192854,0.21255,0.20693557983831606,0.2182748216903384,0.09971092775153755,-0.00028907224846246027,0.10877716955673315,0.06822446472320662,0.1262,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.35,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.042426406871192854,0.47435,0.4674351935445593,0.4812746579051188,0.18164116958693502,0.0003476915005657111,0.1095431253509414,0.06820725419697392,0.33275,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.35,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.042426406871192854,0.9355,0.9320113129561673,0.9388214236389656,0.36191875703077425,-0.0006681991419643651,0.10929275925494862,0.06816170249326656,0.85845,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.55,NULL,0.0,0.042426406871192854,0.05,0.047064962861556744,0.05310786958893743,4.4186028777434584e-05,4.4186028777434584e-05,0.10969807938479324,0.06826432235159091,0.02575,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.55,MODEST_0_05,0.05,0.042426406871192854,0.11685,0.11247130037323892,0.12137585685655404,0.05047629781053853,0.0004762978105385257,0.11065615882447552,0.06815219664795215,0.06425,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.55,MODEST_0_10,0.1,0.042426406871192854,0.21885,0.2131740365690278,0.22463394530531974,0.10025626242026245,0.00025626242026244306,0.10947250379446183,0.06809939578569033,0.1324,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.55,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.042426406871192854,0.47085,0.4639385270834049,0.47777266861866596,0.18087559374472012,-0.0004178843416491884,0.10956500805064245,0.0683369112775794,0.3322,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.1,0.55,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.042426406871192854,0.9336,0.9300654365689871,0.9369680297631588,0.3490249374252386,-0.013562018747500015,0.09098537154166651,0.06808599180527368,0.85935,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.15,NULL,0.0,0.042426406871192854,0.05015,0.047210648502146166,0.05326212633753116,-0.001691410100571463,-0.001691410100571463,0.20724822766345438,0.12831160243456508,0.02545,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.15,MODEST_0_05,0.05,0.042426406871192854,0.08095,0.07724981125310021,0.08481113416552105,0.050851493400540855,0.0008514934005408523,0.2081434934552809,0.1283037999113508,0.04195,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.15,MODEST_0_10,0.1,0.042426406871192854,0.11505,0.11070155756984887,0.11954629098974609,0.09745590902877287,-0.0025440909712271392,0.20630786835386136,0.12823871498175476,0.06535,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.15,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.042426406871192854,0.2103,0.20470804276544874,0.2160032229254582,0.18188739178527424,0.0005939136989049354,0.205458377179697,0.12816569572942627,0.12855,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.15,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.042426406871192854,0.51785,0.510922134362037,0.52477100995076,0.36221020246251606,-0.0003767537102225549,0.20459733124262128,0.12823754931422793,0.3695,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.35,NULL,0.0,0.042426406871192854,0.0498,0.046870727042488985,0.05290218222242761,0.0037817644074995436,0.0037817644074995436,0.2051839440213181,0.12819397507382982,0.02405,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.35,MODEST_0_05,0.05,0.042426406871192854,0.0796,0.07592895683976293,0.08343250707620985,0.0501638235846039,0.00016382358460390045,0.20787914396808577,0.12819375927923896,0.0426,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.35,MODEST_0_10,0.1,0.042426406871192854,0.11725,0.11286462274746212,0.12178238085348594,0.10053366902030794,0.0005336690203079364,0.2062640966522114,0.12815576959669267,0.06385,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.35,TWENTY_FIVE_PERCENT_OF_OBSERVED,0.1812934780863693,0.042426406871192854,0.20625,0.20069913095394504,0.21191369022901635,0.17859742152181046,-0.0026960565645588463,0.20443652586237274,0.12829421402003552,0.1226,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.35,FIFTY_PERCENT_OF_OBSERVED,0.3625869561727386,0.042426406871192854,0.51585,0.5089215840715363,0.5227723283854852,0.356272490035725,-0.006314466137013641,0.19212318958190833,0.1283904199114878,0.37205,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.55,NULL,0.0,0.042426406871192854,0.0476,0.04473503763636102,0.05063871658720246,7.992787326977946e-05,7.992787326977946e-05,0.20397603964484456,0.12669702485894066,0.02135,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.55,MODEST_0_05,0.05,0.042426406871192854,0.08115,0.0774455200007225,0.08501534860347634,0.051370752646657886,0.0013707526466578829,0.2038044156566255,0.126689672086663,0.03705,0.025,0.02564102564102564
ROUTE_1,39,300,4,31,16,REQUIRED_FULL_47_IDENTITY_DESIGN,0.2,0.55,MODEST_0_10,0.1,0.042426406871192854,0.11765,0.11325796175835591,0.12218888821374731,0.09771324030589063,-0.0022867596941093804,0.20038476935626712,0.1266881810146743,0.05645,0.025,0.02564102564102564
